uniqueid,,plotid,year,corn_yield,soybean_yield,wheat_yield,rc_biomass,rc_nitrogen,oat_yield,N_fertilizer,N_manure,corn_N_export,soy_seed_N,seed_BNF,soy_stover,stover_N,stover_BNF,soy_root,root_N,root_BNF,soy_BNF,soy_N_export,wheat_N_export,clover_N,clover_BNF,N_import,N_export,N_balance
HOYTVILLE.LTR,,213,2013,11511,0,0,0,0,0,223.27,0,169.2117,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,169.2117,54.0583
HOYTVILLE.LTR,,213,2014,8680,0,0,0,0,0,223.27,0,127.596,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,127.596,95.674
HOYTVILLE.LTR,,213,2015,6224,0,0,0,0,0,224.17,0,91.4928,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,91.4928,132.6772
HOYTVILLE.LTR,,214,2011,12695,0,0,0,0,0,223.33,0,186.6165,0,0,0,0,0,0,0,0,0,0,0,0,0,223.33,186.6165,36.7135
HOYTVILLE.LTR,,214,2012,0,4189,0,0,0,0,0,0,0,268.9338,155.981604,4229.249303,59.20949024,47.3675922,1431.102382,12.87992143,11.59192929,214.9411255,268.9338,0,0,0,214.9411255,268.9338,-53.99267451
HOYTVILLE.LTR,,214,2013,10876,0,0,0,0,0,223.27,0,159.8772,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,159.8772,63.3928
HOYTVILLE.LTR,,214,2014,0,3192,0,0,0,0,0,0,0,204.9264,118.857312,3222.669796,45.11737715,36.09390172,1090.493865,9.814444788,8.833000309,163.784214,204.9264,0,0,0,163.784214,204.9264,-41.14218597
HOYTVILLE.LTR,,214,2015,6410,0,0,0,0,0,224.17,0,94.227,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,94.227,129.943
HOYTVILLE.LTR,,215,2011,0,3988,0,0,0,0,33.6,0,0,256.0296,148.497168,4026.318028,56.3684524,45.09476192,1362.434065,12.26190658,11.03571593,204.6276458,256.0296,0,0,0,238.2276458,256.0296,-17.80195416
HOYTVILLE.LTR,,215,2012,8103,0,0,0,0,0,223.27,0,119.1141,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,119.1141,104.1559
HOYTVILLE.LTR,,215,2013,0,3848,0,0,0,0,0,0,0,247.0416,143.284128,3884.972862,54.38962007,43.51169605,1314.605387,11.83144848,10.64830363,197.4441277,247.0416,0,0,0,197.4441277,247.0416,-49.59747232
HOYTVILLE.LTR,,215,2014,11888,0,0,0,0,0,223.27,0,174.7536,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,174.7536,48.5164
HOYTVILLE.LTR,,215,2015,0,3251,0,0,0,0,0,0,0,208.7142,121.054236,3282.236688,45.95131363,36.7610509,1110.650237,9.995852132,8.996266919,166.8115538,208.7142,0,0,0,166.8115538,208.7142,-41.90264618
HOYTVILLE.LTR,,301,2011,11192,0,0,0,0,0,290.25,0,164.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,290.25,164.5224,125.7276
HOYTVILLE.LTR,,301,2012,8296,0,0,0,0,0,223.27,0,121.9512,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,121.9512,101.3188
HOYTVILLE.LTR,,301,2013,10053,0,0,0,0,0,223.27,0,147.7791,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,147.7791,75.4909
HOYTVILLE.LTR,,301,2014,9608,0,0,0,0,0,223.27,0,141.2376,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,141.2376,82.0324
HOYTVILLE.LTR,,301,2015,4562,0,0,0,0,0,224.17,0,67.0614,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,67.0614,157.1086
HOYTVILLE.LTR,,303,2011,0,4337,0,0,0,0,33.6,0,0,278.4354,161.492532,4378.671336,61.30139871,49.04111897,1481.664127,13.33497714,12.00147943,222.5351304,278.4354,0,0,0,256.1351304,278.4354,-22.3002696
HOYTVILLE.LTR,,303,2012,7714,0,0,0,0,0,223.27,0,113.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,113.3958,109.8742
HOYTVILLE.LTR,,303,2013,0,3686,0,0,0,0,0,0,0,236.6412,137.251896,3721.416312,52.09982837,41.6798627,1259.260773,11.33334696,10.20001226,189.131771,236.6412,0,0,0,189.131771,236.6412,-47.50942904
HOYTVILLE.LTR,,303,2014,11282,0,0,0,0,0,223.27,0,165.8454,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,165.8454,57.4246
HOYTVILLE.LTR,,303,2015,0,2104,0,0,0,0,0,0,0,135.0768,78.344544,2124.215931,29.73902303,23.79121842,718.7967082,6.469170374,5.822253337,107.9580158,135.0768,0,0,0,107.9580158,135.0768,-27.11878424
HOYTVILLE.LTR,,304,2011,10847,0,0,0,0,0,223.33,0,159.4509,0,0,0,0,0,0,0,0,0,0,0,0,0,223.33,159.4509,63.8791
HOYTVILLE.LTR,,304,2012,0,4207,0,0,0,0,0,0,0,270.0894,156.651852,4247.422253,59.46391154,47.57112924,1437.251783,12.93526605,11.64173944,215.8647207,270.0894,0,0,0,215.8647207,270.0894,-54.22467932
HOYTVILLE.LTR,,304,2013,11063,0,0,0,0,0,223.27,0,162.6261,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,162.6261,60.6439
HOYTVILLE.LTR,,304,2014,0,3211,0,0,0,0,0,0,0,206.1462,119.564796,3241.852354,45.38593296,36.30874637,1096.9849,9.872864102,8.885577692,164.7591201,206.1462,0,0,0,164.7591201,206.1462,-41.38707994
HOYTVILLE.LTR,,304,2015,5779,0,0,0,0,0,224.17,0,84.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,84.9513,139.2187
HOYTVILLE.LTR,,310,2011,12711,0,0,0,0,0,290.25,0,186.8517,0,0,0,0,0,0,0,0,0,0,0,0,0,290.25,186.8517,103.3983
HOYTVILLE.LTR,,310,2012,5320,0,0,0,0,0,223.27,0,78.204,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,78.204,145.066
HOYTVILLE.LTR,,310,2013,7286,0,0,0,0,0,223.27,0,107.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,107.1042,116.1658
HOYTVILLE.LTR,,310,2014,8242,0,0,0,0,0,223.27,0,121.1574,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,121.1574,102.1126
HOYTVILLE.LTR,,310,2015,2536,0,0,0,0,0,224.17,0,37.2792,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,37.2792,186.8908
HOYTVILLE.LTR,,314,2011,0,4488,0,0,0,0,33.6,0,0,288.1296,167.115168,4531.122195,63.43571072,50.74856858,1533.250773,13.79925696,12.41933126,230.2830678,288.1296,0,0,0,263.8830678,288.1296,-24.24653216
HOYTVILLE.LTR,,314,2012,6484,0,0,0,0,0,223.27,0,95.3148,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,95.3148,127.9552
HOYTVILLE.LTR,,314,2013,0,3050,0,0,0,0,0,0,0,195.81,113.5698,3079.305413,43.11027578,34.48822062,1041.98192,9.377837282,8.440053554,156.4980742,195.81,0,0,0,156.4980742,195.81,-39.31192582
HOYTVILLE.LTR,,314,2014,10718,0,0,0,0,0,223.27,0,157.5546,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,157.5546,65.7154
HOYTVILLE.LTR,,314,2015,0,2587,0,0,0,0,0,0,0,166.0854,96.329532,2611.856755,36.56599457,29.25279566,883.8056484,7.954250835,7.158825752,132.7411534,166.0854,0,0,0,132.7411534,166.0854,-33.34424659
HOYTVILLE.LTR,,315,2011,11751,0,0,0,0,0,223.33,0,172.7397,0,0,0,0,0,0,0,0,0,0,0,0,0,223.33,172.7397,50.5903
HOYTVILLE.LTR,,315,2012,0,3659,0,0,0,0,0,0,0,234.9078,136.246524,3694.156887,51.71819642,41.37455714,1250.036671,11.25033004,10.12529703,187.7463782,234.9078,0,0,0,187.7463782,234.9078,-47.16142183
HOYTVILLE.LTR,,315,2013,10776,0,0,0,0,0,223.27,0,158.4072,0,0,0,0,0,0,0,0,0,0,0,0,0,223.27,158.4072,64.8628
HOYTVILLE.LTR,,315,2014,0,2647,0,0,0,0,0,0,0,169.9374,98.563692,2672.433255,37.41406557,29.93125246,904.3036534,8.13873288,7.324859592,135.819804,169.9374,0,0,0,135.819804,169.9374,-34.11759595
HOYTVILLE.LTR,,315,2015,6686,0,0,0,0,0,224.17,0,98.2842,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,98.2842,125.8858
ISUAG,,101W,2011,0,3682,0,0,0,0,0,0,0,236.3844,137.102952,3717.377879,52.0432903,41.63463224,1257.894239,11.32104815,10.18894334,188.9265276,236.3844,0,0,0,188.9265276,236.3844,-47.45787242
ISUAG,,101W,2012,8055,0,0,0,0,0,134.5,0,118.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,118.4085,16.0915
ISUAG,,101W,2013,0,2758,0,0,0,0,0,0,0,177.0636,102.696888,2784.49978,38.98299692,31.18639754,942.2249626,8.480024663,7.632022197,141.5153077,177.0636,0,0,0,141.5153077,177.0636,-35.54829227
ISUAG,,101W,2014,6066,0,0,0,0,0,134.5,0,89.1702,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,89.1702,45.3298
ISUAG,,101W,2015,0,3816,0,0,0,0,0,0,0,244.9872,142.092576,3852.665395,53.93731553,43.14985243,1303.673117,11.73305805,10.55975225,195.8021807,244.9872,0,0,0,195.8021807,244.9872,-49.18501932
ISUAG,,104W,2011,0,3654,0,0,0,0,0,0,0,234.5868,136.060344,3689.108846,51.64752384,41.31801907,1248.328504,11.23495653,10.11146088,187.489824,234.5868,0,0,0,187.489824,234.5868,-47.09697605
ISUAG,,104W,2012,12810,0,0,0,0,0,134.5,0,188.307,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,188.307,-53.807
ISUAG,,104W,2013,0,2845,0,0,0,0,0,0,0,182.649,105.93642,2872.335705,40.21269987,32.17015989,971.9470698,8.747523628,7.872771266,145.9793512,182.649,0,0,0,145.9793512,182.649,-36.66964884
ISUAG,,104W,2014,7147,0,0,0,0,0,134.5,0,105.0609,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,105.0609,29.4391
ISUAG,,104W,2015,0,4499,0,0,0,0,0,0,0,288.8358,167.524764,4542.227886,63.59119041,50.87295233,1537.008741,13.83307867,12.4497708,230.8474871,288.8358,0,0,0,230.8474871,288.8358,-57.98831288
ISUAG,,105E,2011,11792,0,0,0,0,0,134.5,0,173.3424,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,173.3424,-38.8424
ISUAG,,105E,2012,0,4198,0,0,0,0,0,0,0,269.5116,156.316728,4238.335778,59.33670089,47.46936072,1434.177082,12.90759374,11.61683437,215.4029231,269.5116,0,0,0,215.4029231,269.5116,-54.10867692
ISUAG,,105E,2013,8663,0,0,0,0,0,134.5,0,127.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,127.3461,7.1539
ISUAG,,105E,2014,0,3380,0,0,0,0,0,0,0,216.996,125.85768,3412.476163,47.77466628,38.21973302,1154.720948,10.39248853,9.353239676,173.4306527,216.996,0,0,0,173.4306527,216.996,-43.5653473
ISUAG,,105E,2015,10338,0,0,0,0,0,134.5,0,151.9686,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,151.9686,-17.4686
ISUAG,,111E,2011,11460,0,0,0,0,0,134.5,0,168.462,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,168.462,-33.962
ISUAG,,111E,2012,0,4255,0,0,0,0,0,0,0,273.171,158.43918,4295.883453,60.14236834,48.11389468,1453.650187,13.08285168,11.77456651,218.3276412,273.171,0,0,0,218.3276412,273.171,-54.84335881
ISUAG,,111E,2013,8661,0,0,0,0,0,134.5,0,127.3167,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,127.3167,7.1833
ISUAG,,111E,2014,0,3124,0,0,0,0,0,0,0,200.5608,116.325264,3154.01643,44.15623001,35.32498401,1067.262793,9.605365137,8.644828623,160.2950766,200.5608,0,0,0,160.2950766,200.5608,-40.26572337
ISUAG,,111E,2015,7842,0,0,0,0,0,134.5,0,115.2774,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,115.2774,19.2226
ISUAG,,202E,2011,11977,0,0,0,0,0,134.5,0,176.0619,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,176.0619,-41.5619
ISUAG,,202E,2012,0,4257,0,0,0,0,0,0,0,273.2994,158.513652,4297.90267,60.17063738,48.1365099,1454.333454,13.08900108,11.78010098,218.4302629,273.2994,0,0,0,218.4302629,273.2994,-54.86913712
ISUAG,,202E,2013,9161,0,0,0,0,0,134.5,0,134.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,134.6667,-0.1667
ISUAG,,202E,2014,0,3556,0,0,0,0,0,0,0,228.2952,132.411216,3590.167229,50.26234121,40.20987296,1214.848429,10.93363586,9.840272274,182.4613612,228.2952,0,0,0,182.4613612,228.2952,-45.83383876
ISUAG,,202E,2015,7363,0,0,0,0,0,134.5,0,108.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,108.2361,26.2639
ISUAG,,203E,2011,11355,0,0,0,0,0,134.5,0,166.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,166.9185,-32.4185
ISUAG,,203E,2012,0,4813,0,0,0,0,0,0,0,308.9946,179.216868,4859.244902,68.02942863,54.42354291,1644.281633,14.7985347,13.31868123,246.9590921,308.9946,0,0,0,246.9590921,308.9946,-62.03550786
ISUAG,,203E,2013,7649,0,0,0,0,0,134.5,0,112.4403,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,112.4403,22.0597
ISUAG,,203E,2014,0,3271,0,0,0,0,0,0,0,209.9982,121.798956,3302.428854,46.23400396,36.98720317,1117.482905,10.05734615,9.051611532,167.8377707,209.9982,0,0,0,167.8377707,209.9982,-42.1604293
ISUAG,,203E,2015,9098,0,0,0,0,0,134.5,0,133.7406,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,133.7406,0.7594
ISUAG,,208W,2011,0,3850,0,0,0,0,0,0,0,247.17,143.3586,3886.992079,54.4178891,43.53431128,1315.288653,11.83759788,10.65383809,197.5467494,247.17,0,0,0,197.5467494,247.17,-49.62325063
ISUAG,,208W,2012,12248,0,0,0,0,0,134.5,0,180.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,180.0456,-45.5456
ISUAG,,208W,2013,0,3532,0,0,0,0,0,0,0,226.7544,131.517552,3565.936629,49.92311281,39.93849024,1206.649227,10.85984304,9.773858738,181.229901,226.7544,0,0,0,181.229901,226.7544,-45.52449902
ISUAG,,208W,2014,6337,0,0,0,0,0,134.5,0,93.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,93.1539,41.3461
ISUAG,,208W,2015,0,4147,0,0,0,0,0,0,0,266.2374,154.417692,4186.845753,58.61584055,46.89267244,1416.753778,12.750784,11.4757056,212.78607,266.2374,0,0,0,212.78607,266.2374,-53.45132996
ISUAG,,209W,2011,0,3738,0,0,0,0,0,0,0,239.9796,139.188168,3773.915945,52.83482324,42.26785859,1277.025711,11.4932314,10.34390826,191.7999348,239.9796,0,0,0,191.7999348,239.9796,-48.17966515
ISUAG,,209W,2012,10335,0,0,0,0,0,134.5,0,151.9245,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,151.9245,-17.4245
ISUAG,,209W,2013,0,2525,0,0,0,0,0,0,0,162.105,94.0209,2549.261039,35.68965454,28.55172363,862.6243766,7.763619389,6.98725745,129.5598811,162.105,0,0,0,129.5598811,162.105,-32.54511892
ISUAG,,209W,2014,8056,0,0,0,0,0,134.5,0,118.4232,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,118.4232,16.0768
ISUAG,,209W,2015,0,4248,0,0,0,0,0,0,0,272.7216,158.178528,4288.816195,60.04342673,48.03474138,1451.258753,13.06132878,11.7551959,217.9684653,272.7216,0,0,0,217.9684653,272.7216,-54.75313472
ISUAG,,302E,2011,12145,0,0,0,0,0,134.5,0,178.5315,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,178.5315,-44.0315
ISUAG,,302E,2012,0,5024,0,0,0,0,0,0,0,322.5408,187.073664,5072.272261,71.01181165,56.80944932,1716.366284,15.44729656,13.9025669,257.7856802,322.5408,0,0,0,257.7856802,322.5408,-64.75511978
ISUAG,,302E,2013,7680,0,0,0,0,0,134.5,0,112.896,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,112.896,21.604
ISUAG,,302E,2014,0,2682,0,0,0,0,0,0,0,172.1844,99.866952,2707.769547,37.90877365,30.32701892,916.2608229,8.246347406,7.421712666,137.6156836,172.1844,0,0,0,137.6156836,172.1844,-34.56871641
ISUAG,,302E,2015,8994,0,0,0,0,0,134.5,0,132.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,132.2118,2.2882
ISUAG,,302W,2011,0,3834,0,0,0,0,0,0,0,246.1428,142.762824,3870.838345,54.19173683,43.35338947,1309.822519,11.78840267,10.6095624,196.7257759,246.1428,0,0,0,196.7257759,246.1428,-49.41702413
ISUAG,,302W,2012,13595,0,0,0,0,0,134.5,0,199.8465,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,199.8465,-65.3465
ISUAG,,302W,2013,0,2830,0,0,0,0,0,0,0,181.686,105.37788,2857.19158,40.00068212,32.00054569,966.8225686,8.701403117,7.831262805,145.2096885,181.686,0,0,0,145.2096885,181.686,-36.4763115
ISUAG,,302W,2014,5755,0,0,0,0,0,134.5,0,84.5985,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,84.5985,49.9015
ISUAG,,302W,2015,0,3910,0,0,0,0,0,0,0,251.022,145.59276,3947.568579,55.2659601,44.21276808,1335.786658,12.02207993,10.81987193,200.6254,251.022,0,0,0,200.6254,251.022,-50.39659999
ISUAG,,308E,2011,10846,0,0,0,0,0,134.5,0,159.4362,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,159.4362,-24.9362
ISUAG,,308E,2012,0,4285,0,0,0,0,0,0,0,275.097,159.55626,4326.171703,60.56640384,48.45312307,1463.89919,13.17509271,11.85758344,219.8669665,275.097,0,0,0,219.8669665,275.097,-55.23003349
ISUAG,,308E,2013,6235,0,0,0,0,0,134.5,0,91.6545,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,91.6545,42.8455
ISUAG,,308E,2014,0,2760,0,0,0,0,0,0,0,177.192,102.77136,2786.518997,39.01126595,31.20901276,942.9082294,8.486174065,7.637556658,141.6179294,177.192,0,0,0,141.6179294,177.192,-35.57407058
ISUAG,,308E,2015,6347,0,0,0,0,0,134.5,0,93.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,93.3009,41.1991
ISUAG,,311W,2011,0,3928,0,0,0,0,0,0,0,252.1776,146.263008,3965.741529,55.5203814,44.41630512,1341.93606,12.07742454,10.86968208,201.5489952,252.1776,0,0,0,201.5489952,252.1776,-50.6286048
ISUAG,,311W,2012,11898,0,0,0,0,0,134.5,0,174.9006,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,174.9006,-40.4006
ISUAG,,311W,2013,0,2472,0,0,0,0,0,0,0,158.7024,92.047392,2495.751797,34.94052516,27.95242013,844.5178055,7.600660249,6.840594224,126.8404064,158.7024,0,0,0,126.8404064,158.7024,-31.86199365
ISUAG,,311W,2014,4954,0,0,0,0,0,134.5,0,72.8238,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,72.8238,61.6762
ISUAG,,311W,2015,0,3668,0,0,0,0,0,0,0,235.4856,136.581648,3703.243362,51.84540707,41.47632566,1253.111372,11.27800234,10.15020211,188.2081758,235.4856,0,0,0,188.2081758,235.4856,-47.27742423
ISUAG,,402W,2011,0,3686,0,0,0,0,0,0,0,236.6412,137.251896,3721.416312,52.09982837,41.6798627,1259.260773,11.33334696,10.20001226,189.131771,236.6412,0,0,0,189.131771,236.6412,-47.50942904
ISUAG,,402W,2012,10514,0,0,0,0,0,134.5,0,154.5558,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,154.5558,-20.0558
ISUAG,,402W,2013,0,2305,0,0,0,0,0,0,0,147.981,85.82898,2327.147206,32.58006088,26.0640487,787.4650249,7.087185224,6.378466702,118.2714954,147.981,0,0,0,118.2714954,147.981,-29.7095046
ISUAG,,402W,2014,7393,0,0,0,0,0,134.5,0,108.6771,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,108.6771,25.8229
ISUAG,,402W,2015,0,3809,0,0,0,0,0,0,0,244.5378,141.831924,3845.598137,53.83837392,43.07069913,1301.281683,11.71153515,10.54038163,195.4430048,244.5378,0,0,0,195.4430048,244.5378,-49.09479523
ISUAG,,408E,2011,11697,0,0,0,0,0,134.5,0,171.9459,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,171.9459,-37.4459
ISUAG,,408E,2012,0,4189,0,0,0,0,0,0,0,268.9338,155.981604,4229.249303,59.20949024,47.3675922,1431.102382,12.87992143,11.59192929,214.9411255,268.9338,0,0,0,214.9411255,268.9338,-53.99267451
ISUAG,,408E,2013,8760,0,0,0,0,0,134.5,0,128.772,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,128.772,5.728
ISUAG,,408E,2014,0,3891,0,0,0,0,0,0,0,249.8022,144.885276,3928.38602,54.99740428,43.99792343,1329.295623,11.96366061,10.76729455,199.650494,249.8022,0,0,0,199.650494,249.8022,-50.15170602
ISUAG,,408E,2015,10517,0,0,0,0,0,134.5,0,154.5999,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,154.5999,-20.0999
ISUAG,,408W,2011,0,3557,0,0,0,0,0,0,0,228.3594,132.448452,3591.176837,50.27647572,40.22118058,1215.190062,10.93671056,9.843039505,182.5126721,228.3594,0,0,0,182.5126721,228.3594,-45.84672792
ISUAG,,408W,2012,9951,0,0,0,0,0,134.5,0,146.2797,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,146.2797,-11.7797
ISUAG,,408W,2013,0,2281,0,0,0,0,0,0,0,146.4402,84.935316,2302.916606,32.24083248,25.79266598,779.2658229,7.013392406,6.312053166,117.0400351,146.4402,0,0,0,117.0400351,146.4402,-29.40016485
ISUAG,,408W,2014,7542,0,0,0,0,0,134.5,0,110.8674,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,110.8674,23.6326
ISUAG,,408W,2015,0,3955,0,0,0,0,0,0,0,253.911,147.26838,3993.000953,55.90201335,44.72161068,1351.160162,12.16044146,10.94439731,202.934388,253.911,0,0,0,202.934388,253.911,-50.97661201
ISUAG,,410E,2011,11624,0,0,0,0,0,134.5,0,170.8728,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,170.8728,-36.3728
ISUAG,,410E,2012,0,4209,0,0,0,0,0,0,0,270.2178,156.726324,4249.44147,59.49218058,47.59374446,1437.93505,12.94141545,11.6472739,215.9673424,270.2178,0,0,0,215.9673424,270.2178,-54.25045763
ISUAG,,410E,2013,7639,0,0,0,0,0,134.5,0,112.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,112.2933,22.2067
ISUAG,,410E,2014,0,3705,0,0,0,0,0,0,0,237.861,137.95938,3740.59887,52.36838419,41.89470735,1265.751808,11.39176627,10.25258964,190.106677,237.861,0,0,0,190.106677,237.861,-47.75432301
ISUAG,,410E,2015,9445,0,0,0,0,0,134.5,0,138.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,138.8415,-4.3415
ISUAG.USB,,1-1.1,2014,7368,0,0,0,0,0,224.17,0,108.3096,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,108.3096,115.8604
ISUAG.USB,,1-1.1,2015,0,3837,0,0,0,0,0,0,0,246.3354,142.874532,3873.86717,54.23414038,43.38731231,1310.847419,11.79762677,10.61786409,196.8797084,246.3354,0,0,0,196.8797084,246.3354,-49.4556916
ISUAG.USB,,1-1.2,2014,6867,0,0,0,0,0,224.17,0,100.9449,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,100.9449,123.2251
ISUAG.USB,,1-1.2,2015,0,3486,0,0,0,0,0,0,0,223.8012,129.804696,3519.494646,49.27292504,39.41834003,1190.93409,10.71840681,9.646566127,178.8696022,223.8012,0,0,0,178.8696022,223.8012,-44.93159784
ISUAG.USB,,1-2.1,2014,0,1914,0,0,0,0,0,0,0,122.8788,71.269704,1932.390348,27.05346487,21.64277189,653.8863591,5.884977232,5.296479509,98.2089554,122.8788,0,0,0,98.2089554,122.8788,-24.6698446
ISUAG.USB,,1-2.1,2015,9189,0,0,0,0,0,173.67,0,135.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,173.67,135.0783,38.5917
ISUAG.USB,,1-3.2,2014,0,2369,0,0,0,0,0,0,0,152.0898,88.212084,2391.762139,33.48466994,26.78773595,809.3295636,7.283966072,6.555569465,121.5553894,152.0898,0,0,0,121.5553894,152.0898,-30.53441058
ISUAG.USB,,1-3.2,2015,11715,0,0,0,0,0,173.67,0,172.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,173.67,172.2105,1.4595
ISUAG.USB,,1-4.1,2014,7607,0,0,0,0,0,224.17,0,111.8229,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,111.8229,112.3471
ISUAG.USB,,1-4.1,2015,10534,0,0,0,0,0,229.71,0,154.8498,0,0,0,0,0,0,0,0,0,0,0,0,0,229.71,154.8498,74.8602
ISUAG.USB,,1-4.2,2014,8249,0,0,0,0,0,224.17,0,121.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,121.2603,102.9097
ISUAG.USB,,1-4.2,2015,6893,0,0,0,0,0,229.71,0,101.3271,0,0,0,0,0,0,0,0,0,0,0,0,0,229.71,101.3271,128.3829
ISUAG.USB,,1-5.1,2014,7129,0,0,0,0,0,224.17,0,104.7963,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,104.7963,119.3737
ISUAG.USB,,1-5.1,2015,0,3497,0,0,0,0,0,0,0,224.5074,130.214292,3530.600337,49.42840472,39.54272378,1194.692057,10.75222852,9.677005665,179.4340214,224.5074,0,0,0,179.4340214,224.5074,-45.07337856
ISUAG.USB,,1-6.2,2014,7598,0,0,0,0,0,224.17,0,111.6906,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,111.6906,112.4794
ISUAG.USB,,1-6.2,2015,0,3429,0,0,0,0,0,0,0,220.1418,127.682244,3461.946971,48.46725759,38.77380607,1171.460985,10.54314887,9.488833979,175.9448841,220.1418,0,0,0,175.9448841,220.1418,-44.19691595
ISUAG.USB,,1-7.1,2014,0,2699,0,0,0,0,0,0,0,173.2758,100.499964,2724.932888,38.14906044,30.51924835,922.068591,8.298617319,7.468755587,138.4879679,173.2758,0,0,0,138.4879679,173.2758,-34.78783206
ISUAG.USB,,1-7.1,2015,12851,0,0,0,0,0,173.67,0,188.9097,0,0,0,0,0,0,0,0,0,0,0,0,0,173.67,188.9097,-15.2397
ISUAG.USB,,1-7.2,2014,0,2404,0,0,0,0,0,0,0,154.3368,89.515344,2427.09843,33.97937803,27.18350242,821.2867332,7.391580599,6.652422539,123.351269,154.3368,0,0,0,123.351269,154.3368,-30.98553104
ISUAG.USB,,1-7.2,2015,12855,0,0,0,0,0,173.67,0,188.9685,0,0,0,0,0,0,0,0,0,0,0,0,0,173.67,188.9685,-15.2985
ISUAG.USB,,1-8.2,2014,7471,0,0,0,0,0,224.17,0,109.8237,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,109.8237,114.3463
ISUAG.USB,,1-8.2,2015,13709,0,0,0,0,0,229.71,0,201.5223,0,0,0,0,0,0,0,0,0,0,0,0,0,229.71,201.5223,28.1877
