Site,Treatment,Plot,Year,Crop,Crop_planting_date,Crop_harvest_date,N_input,N_output,Cover_crop_1,Cover_crop_1_planting_date,Cover_crop_1_termination_date,Cover_crop_2,Cover_crop_2_planting_date,Cover_crop_2_termination_date
NEMLTCRS,,NEMLTCRS_207S,1985,Sorghum bicolor (Grain Sorghum),,,179.996,122.69,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1986,Glycine max (Soybean),,,366.8521134,176.779,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1987,Sorghum bicolor (Grain Sorghum),,,179.996,60.609,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1988,Glycine max (Soybean),,,223.3655711,92.134,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1989,Sorghum bicolor (Grain Sorghum),,,179.996,95.553,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1990,Glycine max (Soybean),,,319.7182803,148.974,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1991,Sorghum bicolor (Grain Sorghum),,,179.996,118.205,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1992,Glycine max (Soybean),,,304.5398468,140.02,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1993,Sorghum bicolor (Grain Sorghum),,,179.996,66.912,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1994,Glycine max (Soybean),,,392.8405614,192.11,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1995,Sorghum bicolor (Grain Sorghum),,,179.996,50.988,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1996,Glycine max (Soybean),,,414.3893939,204.822,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1997,Sorghum bicolor (Grain Sorghum),,,179.996,118.433,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1998,Glycine max (Soybean),,,458.6109478,230.909,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,1999,Sorghum bicolor (Grain Sorghum),,,179.996,83.805,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2000,Glycine max (Soybean),,,442.03401,221.13,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2001,Sorghum bicolor (Grain Sorghum),,,179.996,89.562,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2002,Glycine max (Soybean),,,324.8664713,152.011,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2003,Sorghum bicolor (Grain Sorghum),,,179.996,116.403,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2004,Glycine max (Soybean),,,379.1097918,184.01,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2005,Sorghum bicolor (Grain Sorghum),,,179.996,138.116,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2006,Glycine max (Soybean),,,417.5949353,206.713,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2007,Sorghum bicolor (Grain Sorghum),,,179.996,110.33,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2008,Glycine max (Soybean),,,329.9756737,155.025,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2009,Sorghum bicolor (Grain Sorghum),,,179.996,92.3,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2010,Glycine max (Soybean),,,424.816303,210.973,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2011,Sorghum bicolor (Grain Sorghum),,,179.996,135.2,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2012,Glycine max (Soybean),,,298.1219834,136.234,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2013,Sorghum bicolor (Grain Sorghum),,,179.998,104.6361559,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2014,Glycine max (Soybean),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_207S,2015,Sorghum bicolor (Grain Sorghum),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1983,Zea mays (Corn),,,0,47.859819,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1984,Zea mays (Corn),,,0,29.524,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1985,Zea mays (Corn),,,0,53.064,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1986,Zea mays (Corn),,,0,48.808,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1987,Zea mays (Corn),,,0,33.18,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1988,Zea mays (Corn),,,0,34.386,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1989,Zea mays (Corn),,,0,27.923,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1990,Zea mays (Corn),,,0,32.258,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1991,Zea mays (Corn),,,0,26.291,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1992,Zea mays (Corn),,,0,39.99,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1993,Zea mays (Corn),,,0,35.025,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1994,Zea mays (Corn),,,0,27.892,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1995,Zea mays (Corn),,,0,16.163,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1996,Zea mays (Corn),,,0,47.131,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1997,Zea mays (Corn),,,0,9.581,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1998,Zea mays (Corn),,,0,23.336,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,1999,Zea mays (Corn),,,0,31.24,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2000,Zea mays (Corn),,,0,30.849,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2001,Zea mays (Corn),,,0,21.823,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2002,Zea mays (Corn),,,0,31.116,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2003,Zea mays (Corn),,,0,45.671,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2004,Zea mays (Corn),,,0,40.81,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2005,Zea mays (Corn),,,0,36.191,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2006,Zea mays (Corn),,,0,35.543,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2007,Zea mays (Corn),,,0,34.119,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2008,Zea mays (Corn),,,0,25.251,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2009,Zea mays (Corn),,,0,15.778,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2010,Zea mays (Corn),,,0,31.975,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2011,Zea mays (Corn),,,0,28.095,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2012,Zea mays (Corn),,,0,12.212,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2013,Zea mays (Corn),,,0,25.65548959,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208M,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1983,Zea mays (Corn),,,179.996,54.372801,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1984,Zea mays (Corn),,,179.996,41.735,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1985,Zea mays (Corn),,,179.996,142.058,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1986,Zea mays (Corn),,,179.996,176.333,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1987,Zea mays (Corn),,,179.996,87.653,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1988,Zea mays (Corn),,,179.996,62.441,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1989,Zea mays (Corn),,,179.996,83.527,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1990,Zea mays (Corn),,,179.996,95.359,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1991,Zea mays (Corn),,,179.996,91.687,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1992,Zea mays (Corn),,,179.996,97.049,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1993,Zea mays (Corn),,,179.996,108.994,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1994,Zea mays (Corn),,,179.996,145.002,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1995,Zea mays (Corn),,,179.996,48.564,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1996,Zea mays (Corn),,,179.996,118.664,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1997,Zea mays (Corn),,,179.996,112.956,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1998,Zea mays (Corn),,,179.996,102.418,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,1999,Zea mays (Corn),,,179.996,109.14,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2000,Zea mays (Corn),,,179.996,104.333,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2001,Zea mays (Corn),,,179.996,75.425,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2002,Zea mays (Corn),,,179.996,86.275,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2003,Zea mays (Corn),,,179.996,118.374,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2004,Zea mays (Corn),,,179.996,139.73,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2005,Zea mays (Corn),,,179.996,89.023,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2006,Zea mays (Corn),,,179.996,132.545,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2007,Zea mays (Corn),,,179.996,128.034,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2008,Zea mays (Corn),,,179.996,144.629,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2009,Zea mays (Corn),,,179.996,152.277,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2010,Zea mays (Corn),,,179.996,225.651,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2011,Zea mays (Corn),,,179.996,108.547,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2012,Zea mays (Corn),,,179.996,87.358,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2013,Zea mays (Corn),,,179.998,111.2585137,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208N,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1983,Zea mays (Corn),,,89.998,65.323272,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1984,Zea mays (Corn),,,89.998,40.749,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1985,Zea mays (Corn),,,89.998,120.389,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1986,Zea mays (Corn),,,89.998,84.324,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1987,Zea mays (Corn),,,89.998,69.565,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1988,Zea mays (Corn),,,89.998,33.355,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1989,Zea mays (Corn),,,89.998,66.092,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1990,Zea mays (Corn),,,89.998,65.853,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1991,Zea mays (Corn),,,89.998,99.091,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1992,Zea mays (Corn),,,89.998,86.776,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1993,Zea mays (Corn),,,89.998,79.661,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1994,Zea mays (Corn),,,89.998,97.376,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1995,Zea mays (Corn),,,89.998,19.456,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1996,Zea mays (Corn),,,89.998,92.502,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1997,Zea mays (Corn),,,89.998,93.484,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1998,Zea mays (Corn),,,89.998,81.766,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,1999,Zea mays (Corn),,,89.998,90.358,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2000,Zea mays (Corn),,,89.998,94.855,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2001,Zea mays (Corn),,,89.998,62.744,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2002,Zea mays (Corn),,,89.998,70.778,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2003,Zea mays (Corn),,,89.998,104.275,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2004,Zea mays (Corn),,,89.998,134.964,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2005,Zea mays (Corn),,,89.998,89.065,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2006,Zea mays (Corn),,,89.998,112.017,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2007,Zea mays (Corn),,,89.998,97.32,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2008,Zea mays (Corn),,,89.998,82.598,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2009,Zea mays (Corn),,,89.998,60.461,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2010,Zea mays (Corn),,,89.998,111.289,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2011,Zea mays (Corn),,,89.998,63.642,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2012,Zea mays (Corn),,,89.998,48.959,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2013,Zea mays (Corn),,,90.022,100.1954764,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_208S,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1983,Glycine max (Soybean),,,323.2141647,151.036278,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1984,Sorghum bicolor (Grain Sorghum),,,179.996,89.204,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1985,Glycine max (Soybean),,,232.2668392,97.385,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1986,Sorghum bicolor (Grain Sorghum),,,179.996,99.148,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1987,Glycine max (Soybean),,,357.2066716,171.089,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1988,Sorghum bicolor (Grain Sorghum),,,179.996,90.138,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1989,Glycine max (Soybean),,,138.390754,42.006,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1990,Sorghum bicolor (Grain Sorghum),,,179.996,116.931,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1991,Glycine max (Soybean),,,365.8316291,176.177,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1992,Sorghum bicolor (Grain Sorghum),,,179.996,84.644,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1993,Glycine max (Soybean),,,321.6592347,150.119,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1994,Sorghum bicolor (Grain Sorghum),,,179.996,114.69,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1995,Glycine max (Soybean),,,231.5972523,96.99,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1996,Sorghum bicolor (Grain Sorghum),,,179.996,120.423,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1997,Glycine max (Soybean),,,365.387498,175.915,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1998,Sorghum bicolor (Grain Sorghum),,,179.996,125.815,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,1999,Glycine max (Soybean),,,428.3557903,213.061,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2000,Sorghum bicolor (Grain Sorghum),,,179.996,122.756,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2001,Glycine max (Soybean),,,387.1702621,188.765,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2002,Sorghum bicolor (Grain Sorghum),,,179.996,129.969,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2003,Glycine max (Soybean),,,347.5002041,165.363,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2004,Sorghum bicolor (Grain Sorghum),,,179.996,117.463,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2005,Glycine max (Soybean),,,399.5923707,196.093,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2006,Sorghum bicolor (Grain Sorghum),,,179.996,89.812,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2007,Glycine max (Soybean),,,407.1476843,200.55,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2008,Sorghum bicolor (Grain Sorghum),,,179.996,104.606,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2009,Glycine max (Soybean),,,366.0587801,176.311,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2010,Sorghum bicolor (Grain Sorghum),,,179.996,122.649,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2011,Glycine max (Soybean),,,374.1989227,181.113,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2012,Sorghum bicolor (Grain Sorghum),,,179.996,93.89,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2013,Glycine max (Soybean),,,346.6148384,164.8277305,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2014,Sorghum bicolor (Grain Sorghum),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209M,2015,Glycine max (Soybean),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1983,Glycine max (Soybean),,,201.138962,118.655082,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1984,Sorghum bicolor (Grain Sorghum),,,0,37.171,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1985,Glycine max (Soybean),,,194.0784952,114.49,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1986,Sorghum bicolor (Grain Sorghum),,,0,94.732,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1987,Glycine max (Soybean),,,288.7902926,170.362,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1988,Sorghum bicolor (Grain Sorghum),,,0,65.494,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1989,Glycine max (Soybean),,,91.59101385,54.031,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1990,Sorghum bicolor (Grain Sorghum),,,0,56.11,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1991,Glycine max (Soybean),,,267.8635827,158.017,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1992,Sorghum bicolor (Grain Sorghum),,,0,58.784,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1993,Glycine max (Soybean),,,279.6177995,164.951,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1994,Sorghum bicolor (Grain Sorghum),,,0,49.56,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1995,Glycine max (Soybean),,,142.1321121,83.846,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1996,Sorghum bicolor (Grain Sorghum),,,0,97.286,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1997,Glycine max (Soybean),,,347.5461204,205.023,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1998,Sorghum bicolor (Grain Sorghum),,,0,85.389,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,1999,Glycine max (Soybean),,,315.1974443,185.94,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2000,Sorghum bicolor (Grain Sorghum),,,0,74.592,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2001,Glycine max (Soybean),,,284.4591672,167.807,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2002,Sorghum bicolor (Grain Sorghum),,,0,49.109,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2003,Glycine max (Soybean),,,275.7002923,162.64,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2004,Sorghum bicolor (Grain Sorghum),,,0,64.133,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2005,Glycine max (Soybean),,,358.0187988,211.201,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2006,Sorghum bicolor (Grain Sorghum),,,0,68.06,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2007,Glycine max (Soybean),,,346.4086702,204.352,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2008,Sorghum bicolor (Grain Sorghum),,,0,71.926,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2009,Glycine max (Soybean),,,418.5053816,246.883,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2010,Sorghum bicolor (Grain Sorghum),,,0,69.655,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2011,Glycine max (Soybean),,,315.734809,186.257,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2012,Sorghum bicolor (Grain Sorghum),,,0,48.88,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2013,Glycine max (Soybean),,,300.5290623,177.2868875,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2014,Sorghum bicolor (Grain Sorghum),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209N,2015,Glycine max (Soybean),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1983,Glycine max (Soybean),,,234.730962,118.655082,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1984,Sorghum bicolor (Grain Sorghum),,,89.998,109.287,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1985,Glycine max (Soybean),,,238.7805525,121.044,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1986,Sorghum bicolor (Grain Sorghum),,,89.998,103.764,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1987,Glycine max (Soybean),,,322.0805547,170.184,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1988,Sorghum bicolor (Grain Sorghum),,,89.998,94.275,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1989,Glycine max (Soybean),,,114.1594096,47.528,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1990,Sorghum bicolor (Grain Sorghum),,,89.998,95.758,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1991,Glycine max (Soybean),,,260.2191998,133.691,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1992,Sorghum bicolor (Grain Sorghum),,,89.998,74.886,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1993,Glycine max (Soybean),,,366.7547155,196.538,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1994,Sorghum bicolor (Grain Sorghum),,,89.998,88.029,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1995,Glycine max (Soybean),,,229.7097688,115.693,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1996,Sorghum bicolor (Grain Sorghum),,,89.998,112.631,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1997,Glycine max (Soybean),,,262.3873053,134.97,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1998,Sorghum bicolor (Grain Sorghum),,,89.998,102.991,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,1999,Glycine max (Soybean),,,389.8529212,210.164,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2000,Sorghum bicolor (Grain Sorghum),,,89.998,99.649,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2001,Glycine max (Soybean),,,295.5954258,154.56,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2002,Sorghum bicolor (Grain Sorghum),,,89.998,75.295,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2003,Glycine max (Soybean),,,311.1637453,163.744,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2004,Sorghum bicolor (Grain Sorghum),,,89.998,119.665,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2005,Glycine max (Soybean),,,355.6633049,189.995,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2006,Sorghum bicolor (Grain Sorghum),,,89.998,87.992,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2007,Glycine max (Soybean),,,406.4874943,219.977,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2008,Sorghum bicolor (Grain Sorghum),,,89.998,110.167,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2009,Glycine max (Soybean),,,356.0786183,190.24,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2010,Sorghum bicolor (Grain Sorghum),,,89.998,147.882,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2011,Glycine max (Soybean),,,338.9422788,180.131,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2012,Sorghum bicolor (Grain Sorghum),,,89.998,96.351,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2013,Glycine max (Soybean),,,283.6079834,147.4954955,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2014,Sorghum bicolor (Grain Sorghum),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_209S,2015,Glycine max (Soybean),,,#VALUE!,NA,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1983,Glycine max (Soybean),,,224.8190778,132.62436,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1984,Zea mays (Corn),,,0,61.024,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1985,Glycine max (Soybean),,,192.3273983,113.457,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1986,Zea mays (Corn),,,0,99.217,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1987,Glycine max (Soybean),,,297.9339681,175.756,FALLOW,,,,,
NEMLTCRS,,NEMLTCRS_210M,1988,Zea mays (Corn),,,0,59.034,FALLOW,,,,,
