# Cover Crop Biomass
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/41
# The newest version of the data https://lter.kbs.msu.edu/datatables/41.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year of the growing season relevant for the sample
# campaign		a major multi-year research activity with a discreet purpose
# date		date on which sampling occured
# treatment		main experimental treatment
# replicate		replicate block, nested within treatment
# station		replicate station, nested within block
# species		species collected
# biomass_g	gramsPerSquareMeter	dry mass of sampled material in grams/meter squared
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#<p>Cover crops such as vetch and clover are planted after a row crop, such as wheat or corn, and are left on the field over winter.  Usually they are plowed down the following spring.  Their productivity represents parts of two growing seasons in different calendar years.  Thus, assignment to a calendar year is somewhat ambiguous.  Fescue in T5, while technically a cover crop, is not plowed down.</p><p>In 2002 the cover crops were mistakenly plowed in before a biomass sample could be taken. So there is no cover crop biomass data available for 2002.</p>
#
#* 2016-1-30 Sven Bohm. No evidence of cover harvest in 2001 and 2002. 2002 was plowed down as noted above. 
#* 2016-1-30 Sven Bohm. 2004 sample might have been taken before the plots were flail mowed that fall, but the cover was not plowed in until 2005. And were sampled again at that time.
#
year,campaign,date,treatment,replicate,station,species,biomass_g
2006,Cover Harvest,2006-05-16,T4,R4,S4,Secale cereale M.Bieb.,146.746
2006,Cover Harvest,2006-05-16,T4,R4,S5,Secale cereale M.Bieb.,163.716
2006,Cover Harvest,2006-05-16,T3,R3,S1,Secale cereale M.Bieb.,139.926
2006,Cover Harvest,2006-05-16,T3,R3,S2,Secale cereale M.Bieb.,77.866
2006,Cover Harvest,2006-05-16,T3,R3,S3,Secale cereale M.Bieb.,174.976
2006,Cover Harvest,2006-05-16,T3,R3,S4,Secale cereale M.Bieb.,141.126
2006,Cover Harvest,2006-05-16,T3,R3,S5,Secale cereale M.Bieb.,94.676
2006,Cover Harvest,2006-05-16,T3,R4,S1,Secale cereale M.Bieb.,162.646
2006,Cover Harvest,2006-05-16,T3,R4,S2,Secale cereale M.Bieb.,131.286
2006,Cover Harvest,2006-05-16,T3,R4,S3,Secale cereale M.Bieb.,128.936
2006,Cover Harvest,2006-05-16,T3,R4,S4,Secale cereale M.Bieb.,96.596
2006,Cover Harvest,2006-05-16,T3,R4,S5,Secale cereale M.Bieb.,150.246
2006,Cover Harvest,2006-05-11,T3,R2,S1,Secale cereale M.Bieb.,101.636
2006,Cover Harvest,2006-05-11,T3,R2,S2,Secale cereale M.Bieb.,115.576
2006,Cover Harvest,2006-05-11,T3,R2,S3,Secale cereale M.Bieb.,115.656
2006,Cover Harvest,2006-05-11,T3,R2,S4,Secale cereale M.Bieb.,104.766
2006,Cover Harvest,2006-05-11,T3,R2,S5,Secale cereale M.Bieb.,146.816
2006,Cover Harvest,2006-05-10,T4,R1,S1,Secale cereale M.Bieb.,108.656
2006,Cover Harvest,2006-05-10,T4,R1,S2,Secale cereale M.Bieb.,108.822
2006,Cover Harvest,2006-05-10,T4,R1,S3,Secale cereale M.Bieb.,83.426
2006,Cover Harvest,2006-05-10,T4,R1,S4,Secale cereale M.Bieb.,162.606
2006,Cover Harvest,2006-05-10,T4,R1,S5,Secale cereale M.Bieb.,118.996
2006,Cover Harvest,2006-05-10,T4,R2,S1,Secale cereale M.Bieb.,156.436
2006,Cover Harvest,2006-05-10,T4,R2,S2,Secale cereale M.Bieb.,114.426
2006,Cover Harvest,2006-05-10,T4,R2,S3,Secale cereale M.Bieb.,154.636
2006,Cover Harvest,2006-05-10,T4,R2,S4,Secale cereale M.Bieb.,164.396
2006,Cover Harvest,2006-05-10,T4,R2,S5,Secale cereale M.Bieb.,153.436
2006,Cover Harvest,2006-05-10,T3,R1,S1,Secale cereale M.Bieb.,108.946
2006,Cover Harvest,2006-05-10,T3,R1,S2,Secale cereale M.Bieb.,82.046
2006,Cover Harvest,2006-05-10,T3,R1,S3,Secale cereale M.Bieb.,81.556
2006,Cover Harvest,2006-05-10,T3,R1,S4,Secale cereale M.Bieb.,125.456
2006,Cover Harvest,2006-05-10,T3,R1,S5,Secale cereale M.Bieb.,128.256
2005,Cover Harvest,2005-04-29,T4,R6,S1,Trifolium pratense L.,285.526
2005,Cover Harvest,2005-04-29,T4,R6,S2,Trifolium pratense L.,372.906
2005,Cover Harvest,2005-04-29,T4,R6,S3,Trifolium pratense L.,218.506
2005,Cover Harvest,2005-04-29,T4,R6,S4,Trifolium pratense L.,325.406
2005,Cover Harvest,2005-04-29,T4,R6,S5,Trifolium pratense L.,265.416
2005,Cover Harvest,2005-04-29,T3,R6,S2,Trifolium pratense L.,219.566
2005,Cover Harvest,2005-04-29,T3,R6,S3,Trifolium pratense L.,430.126
2005,Cover Harvest,2005-04-29,T3,R6,S4,Trifolium pratense L.,266.276
2005,Cover Harvest,2005-04-29,T3,R6,S5,Trifolium pratense L.,349.546
2005,Cover Harvest,2005-04-28,T4,R5,S1,Trifolium pratense L.,190.176
2005,Cover Harvest,2005-04-28,T4,R5,S2,Trifolium pratense L.,329.436
2005,Cover Harvest,2005-04-28,T4,R5,S3,Trifolium pratense L.,284.766
2005,Cover Harvest,2005-04-28,T4,R5,S4,Trifolium pratense L.,334.986
2005,Cover Harvest,2005-04-28,T4,R5,S5,Trifolium pratense L.,312.366
2005,Cover Harvest,2005-04-28,T3,R5,S1,Trifolium pratense L.,266.626
2005,Cover Harvest,2005-04-28,T3,R5,S2,Trifolium pratense L.,268.126
2005,Cover Harvest,2005-04-28,T3,R5,S3,Trifolium pratense L.,356.386
2005,Cover Harvest,2005-04-28,T3,R5,S4,Trifolium pratense L.,245.786
2005,Cover Harvest,2005-04-28,T3,R5,S5,Trifolium pratense L.,297.216
2005,Cover Harvest,2005-04-28,T3,R6,S1,Trifolium pratense L.,294.436
2005,Cover Harvest,2005-04-27,T4,R3,S1,Trifolium pratense L.,263.916
2005,Cover Harvest,2005-04-27,T4,R3,S2,Trifolium pratense L.,217.066
2005,Cover Harvest,2005-04-27,T4,R3,S3,Trifolium pratense L.,355.356
2005,Cover Harvest,2005-04-27,T4,R3,S4,Trifolium pratense L.,196.346
2005,Cover Harvest,2005-04-27,T4,R3,S5,Trifolium pratense L.,361.056
2005,Cover Harvest,2005-04-27,T4,R4,S1,Trifolium pratense L.,341.126
2005,Cover Harvest,2005-04-27,T4,R4,S2,Trifolium pratense L.,263.046
2005,Cover Harvest,2005-04-27,T4,R4,S3,Trifolium pratense L.,343.156
2005,Cover Harvest,2005-04-27,T4,R4,S4,Trifolium pratense L.,323.816
2005,Cover Harvest,2005-04-27,T4,R4,S5,Trifolium pratense L.,284.606
2005,Cover Harvest,2005-04-27,T3,R4,S1,Trifolium pratense L.,275.226
2005,Cover Harvest,2005-04-27,T3,R4,S2,Trifolium pratense L.,332.866
2005,Cover Harvest,2005-04-27,T3,R4,S3,Trifolium pratense L.,239.206
2005,Cover Harvest,2005-04-27,T3,R4,S4,Trifolium pratense L.,362.866
2005,Cover Harvest,2005-04-27,T3,R4,S5,Trifolium pratense L.,234.566
2005,Cover Harvest,2005-04-26,T4,R2,S1,Trifolium pratense L.,172.006
2005,Cover Harvest,2005-04-26,T4,R2,S2,Trifolium pratense L.,253.466
2005,Cover Harvest,2005-04-26,T4,R2,S3,Trifolium pratense L.,206.466
2005,Cover Harvest,2005-04-26,T4,R2,S4,Trifolium pratense L.,298.926
2005,Cover Harvest,2005-04-26,T4,R2,S5,Trifolium pratense L.,272.736
2005,Cover Harvest,2005-04-26,T3,R2,S1,Trifolium pratense L.,107.206
2005,Cover Harvest,2005-04-26,T3,R2,S2,Trifolium pratense L.,276.046
2005,Cover Harvest,2005-04-26,T3,R2,S3,Trifolium pratense L.,174.606
2005,Cover Harvest,2005-04-26,T3,R2,S4,Trifolium pratense L.,247.626
2005,Cover Harvest,2005-04-26,T3,R2,S5,Trifolium pratense L.,263.946
2005,Cover Harvest,2005-04-26,T3,R3,S1,Trifolium pratense L.,170.606
2005,Cover Harvest,2005-04-26,T3,R3,S2,Trifolium pratense L.,253.596
2005,Cover Harvest,2005-04-26,T3,R3,S3,Trifolium pratense L.,218.166
2005,Cover Harvest,2005-04-26,T3,R3,S4,Trifolium pratense L.,258.556
2005,Cover Harvest,2005-04-26,T3,R3,S5,Trifolium pratense L.,228.336
2005,Cover Harvest,2005-04-25,T4,R1,S1,Trifolium pratense L.,176.116
2005,Cover Harvest,2005-04-25,T4,R1,S2,Trifolium pratense L.,261.056
2005,Cover Harvest,2005-04-25,T4,R1,S3,Trifolium pratense L.,259.076
2005,Cover Harvest,2005-04-25,T4,R1,S4,Trifolium pratense L.,150.116
2005,Cover Harvest,2005-04-25,T4,R1,S5,Trifolium pratense L.,273.646
2005,Cover Harvest,2005-04-25,T3,R1,S1,Trifolium pratense L.,286.382
2005,Cover Harvest,2005-04-25,T3,R1,S2,Trifolium pratense L.,138.571
2005,Cover Harvest,2005-04-25,T3,R1,S3,Trifolium pratense L.,288.686
2005,Cover Harvest,2005-04-25,T3,R1,S4,Trifolium pratense L.,303.806
2005,Cover Harvest,2005-04-25,T3,R1,S5,Trifolium pratense L.,197.286
2004,Cover Harvest,2004-08-31,T4,R2,S1,Trifolium pratense L.,55.515
2004,Cover Harvest,2004-08-31,T4,R2,S2,Trifolium pratense L.,62.875
2004,Cover Harvest,2004-08-31,T4,R2,S3,Trifolium pratense L.,56.905
2004,Cover Harvest,2004-08-31,T4,R2,S4,Trifolium pratense L.,70.805
2004,Cover Harvest,2004-08-31,T4,R2,S5,Trifolium pratense L.,49.555
2004,Cover Harvest,2004-08-31,T4,R6,S1,Trifolium pratense L.,67.065
2004,Cover Harvest,2004-08-31,T4,R6,S2,Trifolium pratense L.,60.635
2004,Cover Harvest,2004-08-31,T4,R6,S3,Trifolium pratense L.,58.485
2004,Cover Harvest,2004-08-31,T4,R6,S4,Trifolium pratense L.,60.005
2004,Cover Harvest,2004-08-31,T4,R6,S5,Trifolium pratense L.,58.405
2004,Cover Harvest,2004-08-31,T3,R2,S1,Trifolium pratense L.,65.285
2004,Cover Harvest,2004-08-31,T3,R2,S2,Trifolium pratense L.,57.065
2004,Cover Harvest,2004-08-31,T3,R2,S3,Trifolium pratense L.,55.015
2004,Cover Harvest,2004-08-31,T3,R2,S4,Trifolium pratense L.,59.245
2004,Cover Harvest,2004-08-31,T3,R2,S5,Trifolium pratense L.,54.705
2004,Cover Harvest,2004-08-31,T3,R6,S1,Trifolium pratense L.,62.015
2004,Cover Harvest,2004-08-31,T3,R6,S2,Trifolium pratense L.,61.645
2004,Cover Harvest,2004-08-31,T3,R6,S3,Trifolium pratense L.,55.395
2004,Cover Harvest,2004-08-31,T3,R6,S4,Trifolium pratense L.,56.145
2004,Cover Harvest,2004-08-31,T3,R6,S5,Trifolium pratense L.,54.455
2004,Cover Harvest,2004-08-30,T4,R1,S1,Trifolium pratense L.,61.065
2004,Cover Harvest,2004-08-30,T4,R1,S2,Trifolium pratense L.,58.395
2004,Cover Harvest,2004-08-30,T4,R1,S3,Trifolium pratense L.,57.035
2004,Cover Harvest,2004-08-30,T4,R1,S4,Trifolium pratense L.,64.655
2004,Cover Harvest,2004-08-30,T4,R1,S5,Trifolium pratense L.,57.615
2004,Cover Harvest,2004-08-30,T4,R3,S1,Trifolium pratense L.,54.945
2004,Cover Harvest,2004-08-30,T4,R3,S2,Trifolium pratense L.,49.015
2004,Cover Harvest,2004-08-30,T4,R3,S3,Trifolium pratense L.,52.465
2004,Cover Harvest,2004-08-30,T4,R3,S4,Trifolium pratense L.,55.225
2004,Cover Harvest,2004-08-30,T4,R3,S5,Trifolium pratense L.,59.635
2004,Cover Harvest,2004-08-30,T4,R4,S1,Trifolium pratense L.,59.865
2004,Cover Harvest,2004-08-30,T4,R4,S2,Trifolium pratense L.,50.965
2004,Cover Harvest,2004-08-30,T4,R4,S3,Trifolium pratense L.,55.825
2004,Cover Harvest,2004-08-30,T4,R4,S4,Trifolium pratense L.,59.685
2004,Cover Harvest,2004-08-30,T4,R4,S5,Trifolium pratense L.,59.415
2004,Cover Harvest,2004-08-30,T4,R5,S1,Trifolium pratense L.,65.615
2004,Cover Harvest,2004-08-30,T4,R5,S2,Trifolium pratense L.,63.905
2004,Cover Harvest,2004-08-30,T4,R5,S3,Trifolium pratense L.,63.435
2004,Cover Harvest,2004-08-30,T4,R5,S4,Trifolium pratense L.,53.195
2004,Cover Harvest,2004-08-30,T4,R5,S5,Trifolium pratense L.,49.525
2004,Cover Harvest,2004-08-30,T3,R1,S1,Trifolium pratense L.,69.745
2004,Cover Harvest,2004-08-30,T3,R1,S2,Trifolium pratense L.,56.165
2004,Cover Harvest,2004-08-30,T3,R1,S3,Trifolium pratense L.,65.205
2004,Cover Harvest,2004-08-30,T3,R1,S4,Trifolium pratense L.,72.135
2004,Cover Harvest,2004-08-30,T3,R1,S5,Trifolium pratense L.,59.015
2004,Cover Harvest,2004-08-30,T3,R3,S1,Trifolium pratense L.,47.965
2004,Cover Harvest,2004-08-30,T3,R3,S2,Trifolium pratense L.,50.995
2004,Cover Harvest,2004-08-30,T3,R3,S3,Trifolium pratense L.,44.245
2004,Cover Harvest,2004-08-30,T3,R3,S4,Trifolium pratense L.,55.885
2004,Cover Harvest,2004-08-30,T3,R3,S5,Trifolium pratense L.,53.015
2004,Cover Harvest,2004-08-30,T3,R4,S1,Trifolium pratense L.,45.445
2004,Cover Harvest,2004-08-30,T3,R4,S2,Trifolium pratense L.,51.585
2004,Cover Harvest,2004-08-30,T3,R4,S3,Trifolium pratense L.,46.465
2004,Cover Harvest,2004-08-30,T3,R4,S4,Trifolium pratense L.,56.695
2004,Cover Harvest,2004-08-30,T3,R4,S5,Trifolium pratense L.,67.425
2004,Cover Harvest,2004-08-30,T3,R5,S1,Trifolium pratense L.,59.165
2004,Cover Harvest,2004-08-30,T3,R5,S2,Trifolium pratense L.,62.545
2004,Cover Harvest,2004-08-30,T3,R5,S3,Trifolium pratense L.,65.195
2004,Cover Harvest,2004-08-30,T3,R5,S4,Trifolium pratense L.,57.225
2004,Cover Harvest,2004-08-30,T3,R5,S5,Trifolium pratense L.,62.175
2003,Cover Harvest,2003-05-01,T4,R4,S1,Trifolium pratense L.,22.57
2003,Cover Harvest,2003-05-01,T4,R4,S2,Trifolium pratense L.,28.04
2003,Cover Harvest,2003-05-01,T4,R4,S3,Trifolium pratense L.,6.48
2003,Cover Harvest,2003-05-01,T4,R4,S4,Trifolium pratense L.,1.59
2003,Cover Harvest,2003-05-01,T4,R4,S5,Trifolium pratense L.,10.83
2003,Cover Harvest,2003-05-01,T4,R5,S1,Trifolium pratense L.,4.78
2003,Cover Harvest,2003-05-01,T4,R5,S2,Trifolium pratense L.,2.67
2003,Cover Harvest,2003-05-01,T4,R5,S3,Trifolium pratense L.,1.64
2003,Cover Harvest,2003-05-01,T4,R5,S4,Trifolium pratense L.,13.49
2003,Cover Harvest,2003-05-01,T4,R5,S5,Trifolium pratense L.,7.86
2003,Cover Harvest,2003-05-01,T4,R6,S1,Trifolium pratense L.,2.47
2003,Cover Harvest,2003-05-01,T4,R6,S2,Trifolium pratense L.,13.54
2003,Cover Harvest,2003-05-01,T4,R6,S3,Trifolium pratense L.,9.29
2003,Cover Harvest,2003-05-01,T4,R6,S4,Trifolium pratense L.,14.06
2003,Cover Harvest,2003-05-01,T4,R6,S5,Trifolium pratense L.,13.87
2003,Cover Harvest,2003-05-01,T3,R4,S1,Trifolium pratense L.,24.88
2003,Cover Harvest,2003-05-01,T3,R4,S2,Trifolium pratense L.,19.76
2003,Cover Harvest,2003-05-01,T3,R4,S3,Trifolium pratense L.,10.18
2003,Cover Harvest,2003-05-01,T3,R4,S4,Trifolium pratense L.,19.17
2003,Cover Harvest,2003-05-01,T3,R4,S5,Trifolium pratense L.,102.67
2003,Cover Harvest,2003-05-01,T3,R5,S1,Trifolium pratense L.,10.03
2003,Cover Harvest,2003-05-01,T3,R5,S2,Trifolium pratense L.,19.87
2003,Cover Harvest,2003-05-01,T3,R5,S3,Trifolium pratense L.,8.72
2003,Cover Harvest,2003-05-01,T3,R5,S4,Trifolium pratense L.,33.85
2003,Cover Harvest,2003-05-01,T3,R5,S5,Trifolium pratense L.,5.22
2003,Cover Harvest,2003-05-01,T3,R6,S1,Trifolium pratense L.,7.37
2003,Cover Harvest,2003-05-01,T3,R6,S2,Trifolium pratense L.,14.71
2003,Cover Harvest,2003-05-01,T3,R6,S3,Trifolium pratense L.,36.56
2003,Cover Harvest,2003-05-01,T3,R6,S4,Trifolium pratense L.,30.49
2003,Cover Harvest,2003-05-01,T3,R6,S5,Trifolium pratense L.,38.08
2003,Cover Harvest,2003-04-30,T4,R1,S1,Trifolium pratense L.,1.04
2003,Cover Harvest,2003-04-30,T4,R1,S2,Trifolium pratense L.,1.63
2003,Cover Harvest,2003-04-30,T4,R1,S3,Trifolium pratense L.,8.69
2003,Cover Harvest,2003-04-30,T4,R1,S4,Trifolium pratense L.,3.81
2003,Cover Harvest,2003-04-30,T4,R1,S5,Trifolium pratense L.,1.1
2003,Cover Harvest,2003-04-30,T4,R2,S1,Trifolium pratense L.,12.05
2003,Cover Harvest,2003-04-30,T4,R2,S2,Trifolium pratense L.,5.05
2003,Cover Harvest,2003-04-30,T4,R2,S3,Trifolium pratense L.,3.49
2003,Cover Harvest,2003-04-30,T4,R2,S5,Trifolium pratense L.,5.5
2003,Cover Harvest,2003-04-30,T4,R3,S1,Trifolium pratense L.,1.53
2003,Cover Harvest,2003-04-30,T4,R3,S3,Trifolium pratense L.,2.76
2003,Cover Harvest,2003-04-30,T4,R3,S4,Trifolium pratense L.,1.91
2003,Cover Harvest,2003-04-30,T4,R3,S5,Trifolium pratense L.,1.49
2003,Cover Harvest,2003-04-30,T3,R1,S1,Trifolium pratense L.,3.87
2003,Cover Harvest,2003-04-30,T3,R1,S2,Trifolium pratense L.,10.57
2003,Cover Harvest,2003-04-30,T3,R1,S3,Trifolium pratense L.,0.65
2003,Cover Harvest,2003-04-30,T3,R1,S4,Trifolium pratense L.,3.96
2003,Cover Harvest,2003-04-30,T3,R1,S5,Trifolium pratense L.,6.5
2003,Cover Harvest,2003-04-30,T3,R2,S1,Trifolium pratense L.,7.86
2003,Cover Harvest,2003-04-30,T3,R2,S2,Trifolium pratense L.,12.77
2003,Cover Harvest,2003-04-30,T3,R2,S3,Trifolium pratense L.,13.43
2003,Cover Harvest,2003-04-30,T3,R2,S4,Trifolium pratense L.,18.75
2003,Cover Harvest,2003-04-30,T3,R2,S5,Trifolium pratense L.,8
2003,Cover Harvest,2003-04-30,T3,R3,S1,Trifolium pratense L.,1.94
2003,Cover Harvest,2003-04-30,T3,R3,S2,Trifolium pratense L.,4.5
2003,Cover Harvest,2003-04-30,T3,R3,S3,Trifolium pratense L.,1.61
2003,Cover Harvest,2003-04-30,T3,R3,S4,Trifolium pratense L.,1.93
2003,Cover Harvest,2003-04-30,T3,R3,S5,Trifolium pratense L.,2.87
2000,Cover Harvest,2000-04-24,T4,R1,S1,Secale cereale M.Bieb.,103.13
2000,Cover Harvest,2000-04-24,T4,R1,S2,Secale cereale M.Bieb.,90.33
2000,Cover Harvest,2000-04-24,T4,R1,S3,Secale cereale M.Bieb.,99.82
2000,Cover Harvest,2000-04-24,T4,R1,S4,Secale cereale M.Bieb.,104.01
2000,Cover Harvest,2000-04-24,T4,R1,S5,Secale cereale M.Bieb.,87.36
2000,Cover Harvest,2000-04-24,T4,R2,S1,Secale cereale M.Bieb.,73.88
2000,Cover Harvest,2000-04-24,T4,R2,S2,Secale cereale M.Bieb.,62.64
2000,Cover Harvest,2000-04-24,T4,R2,S3,Secale cereale M.Bieb.,75.69
2000,Cover Harvest,2000-04-24,T4,R2,S4,Secale cereale M.Bieb.,159.25
2000,Cover Harvest,2000-04-24,T4,R2,S5,Secale cereale M.Bieb.,120.92
2000,Cover Harvest,2000-04-24,T4,R3,S1,Secale cereale M.Bieb.,84.71
2000,Cover Harvest,2000-04-24,T4,R3,S2,Secale cereale M.Bieb.,114.6
2000,Cover Harvest,2000-04-24,T4,R3,S3,Secale cereale M.Bieb.,92.31
2000,Cover Harvest,2000-04-24,T4,R3,S4,Secale cereale M.Bieb.,94.42
2000,Cover Harvest,2000-04-24,T4,R3,S5,Secale cereale M.Bieb.,104.43
2000,Cover Harvest,2000-04-24,T4,R4,S1,Secale cereale M.Bieb.,103.52
2000,Cover Harvest,2000-04-24,T4,R4,S2,Secale cereale M.Bieb.,85.37
2000,Cover Harvest,2000-04-24,T4,R4,S3,Secale cereale M.Bieb.,95.64
2000,Cover Harvest,2000-04-24,T4,R4,S4,Secale cereale M.Bieb.,107.69
2000,Cover Harvest,2000-04-24,T4,R4,S5,Secale cereale M.Bieb.,105.63
2000,Cover Harvest,2000-04-24,T4,R5,S1,Secale cereale M.Bieb.,50.69
2000,Cover Harvest,2000-04-24,T4,R5,S2,Secale cereale M.Bieb.,61.74
2000,Cover Harvest,2000-04-24,T4,R5,S3,Secale cereale M.Bieb.,86.36
2000,Cover Harvest,2000-04-24,T4,R5,S4,Secale cereale M.Bieb.,96.64
2000,Cover Harvest,2000-04-24,T4,R5,S5,Secale cereale M.Bieb.,50.27
2000,Cover Harvest,2000-04-24,T4,R6,S1,Secale cereale M.Bieb.,111.7
2000,Cover Harvest,2000-04-24,T4,R6,S2,Secale cereale M.Bieb.,73.46
2000,Cover Harvest,2000-04-24,T4,R6,S3,Secale cereale M.Bieb.,111.89
2000,Cover Harvest,2000-04-24,T4,R6,S4,Secale cereale M.Bieb.,136.39
2000,Cover Harvest,2000-04-24,T4,R6,S5,Secale cereale M.Bieb.,149.85
2000,Cover Harvest,2000-04-24,T3,R1,S1,Secale cereale M.Bieb.,92.11
2000,Cover Harvest,2000-04-24,T3,R1,S2,Secale cereale M.Bieb.,70.01
2000,Cover Harvest,2000-04-24,T3,R1,S3,Secale cereale M.Bieb.,53.94
2000,Cover Harvest,2000-04-24,T3,R1,S4,Secale cereale M.Bieb.,83.54
2000,Cover Harvest,2000-04-24,T3,R1,S5,Secale cereale M.Bieb.,76.36
2000,Cover Harvest,2000-04-24,T3,R2,S1,Secale cereale M.Bieb.,70.55
2000,Cover Harvest,2000-04-24,T3,R2,S2,Secale cereale M.Bieb.,65.94
2000,Cover Harvest,2000-04-24,T3,R2,S3,Secale cereale M.Bieb.,102.51
2000,Cover Harvest,2000-04-24,T3,R2,S4,Secale cereale M.Bieb.,87.42
2000,Cover Harvest,2000-04-24,T3,R2,S5,Secale cereale M.Bieb.,108.78
2000,Cover Harvest,2000-04-24,T3,R3,S1,Secale cereale M.Bieb.,149.88
2000,Cover Harvest,2000-04-24,T3,R3,S2,Secale cereale M.Bieb.,80.29
2000,Cover Harvest,2000-04-24,T3,R3,S3,Secale cereale M.Bieb.,119.74
2000,Cover Harvest,2000-04-24,T3,R3,S4,Secale cereale M.Bieb.,103.57
2000,Cover Harvest,2000-04-24,T3,R3,S5,Secale cereale M.Bieb.,72.26
2000,Cover Harvest,2000-04-24,T3,R4,S1,Secale cereale M.Bieb.,84.68
2000,Cover Harvest,2000-04-24,T3,R4,S2,Secale cereale M.Bieb.,90.27
2000,Cover Harvest,2000-04-24,T3,R4,S3,Secale cereale M.Bieb.,84.71
2000,Cover Harvest,2000-04-24,T3,R4,S4,Secale cereale M.Bieb.,89.48
2000,Cover Harvest,2000-04-24,T3,R4,S5,Secale cereale M.Bieb.,58.77
2000,Cover Harvest,2000-04-24,T3,R5,S1,Secale cereale M.Bieb.,79.41
2000,Cover Harvest,2000-04-24,T3,R5,S2,Secale cereale M.Bieb.,73.37
2000,Cover Harvest,2000-04-24,T3,R5,S3,Secale cereale M.Bieb.,70.47
2000,Cover Harvest,2000-04-24,T3,R5,S4,Secale cereale M.Bieb.,86.57
2000,Cover Harvest,2000-04-24,T3,R5,S5,Secale cereale M.Bieb.,42.86
2000,Cover Harvest,2000-04-24,T3,R6,S1,Secale cereale M.Bieb.,101.14
2000,Cover Harvest,2000-04-24,T3,R6,S2,Secale cereale M.Bieb.,80.1
2000,Cover Harvest,2000-04-24,T3,R6,S3,Secale cereale M.Bieb.,109.98
2000,Cover Harvest,2000-04-24,T3,R6,S4,Secale cereale M.Bieb.,108.84
2000,Cover Harvest,2000-04-24,T3,R6,S5,Secale cereale M.Bieb.,50.19
1999,Cover Harvest,1999-04-26,T4,R1,S1,Trifolium pratense L.,234.24
1999,Cover Harvest,1999-04-26,T4,R1,S2,Trifolium pratense L.,193.26
1999,Cover Harvest,1999-04-26,T4,R1,S3,Trifolium pratense L.,183.48
1999,Cover Harvest,1999-04-26,T4,R1,S4,Trifolium pratense L.,123.93
1999,Cover Harvest,1999-04-26,T4,R1,S5,Trifolium pratense L.,222.39
1999,Cover Harvest,1999-04-26,T4,R2,S1,Trifolium pratense L.,241.11
1999,Cover Harvest,1999-04-26,T4,R2,S2,Trifolium pratense L.,198.96
1999,Cover Harvest,1999-04-26,T4,R2,S3,Trifolium pratense L.,259.71
1999,Cover Harvest,1999-04-26,T4,R2,S4,Trifolium pratense L.,237.99
1999,Cover Harvest,1999-04-26,T4,R2,S5,Trifolium pratense L.,296.19
1999,Cover Harvest,1999-04-26,T4,R3,S1,Trifolium pratense L.,236.85
1999,Cover Harvest,1999-04-26,T4,R3,S2,Trifolium pratense L.,246.9
1999,Cover Harvest,1999-04-26,T4,R3,S3,Trifolium pratense L.,257.22
1999,Cover Harvest,1999-04-26,T4,R3,S4,Trifolium pratense L.,261.57
1999,Cover Harvest,1999-04-26,T4,R3,S5,Trifolium pratense L.,300.63
1999,Cover Harvest,1999-04-26,T4,R4,S1,Trifolium pratense L.,240.3
1999,Cover Harvest,1999-04-26,T4,R4,S2,Trifolium pratense L.,151.53
1999,Cover Harvest,1999-04-26,T4,R4,S3,Trifolium pratense L.,284.01
1999,Cover Harvest,1999-04-26,T4,R4,S4,Trifolium pratense L.,249.66
1999,Cover Harvest,1999-04-26,T4,R4,S5,Trifolium pratense L.,253.71
1999,Cover Harvest,1999-04-26,T4,R5,S1,Trifolium pratense L.,175.62
1999,Cover Harvest,1999-04-26,T4,R5,S2,Trifolium pratense L.,227.43
1999,Cover Harvest,1999-04-26,T4,R5,S3,Trifolium pratense L.,138.21
1999,Cover Harvest,1999-04-26,T4,R5,S4,Trifolium pratense L.,226.59
1999,Cover Harvest,1999-04-26,T4,R5,S5,Trifolium pratense L.,205.26
1999,Cover Harvest,1999-04-26,T4,R6,S1,Trifolium pratense L.,209.94
1999,Cover Harvest,1999-04-26,T4,R6,S2,Trifolium pratense L.,190.83
1999,Cover Harvest,1999-04-26,T4,R6,S3,Trifolium pratense L.,212.85
1999,Cover Harvest,1999-04-26,T4,R6,S4,Trifolium pratense L.,235.35
1999,Cover Harvest,1999-04-26,T4,R6,S5,Trifolium pratense L.,282
1999,Cover Harvest,1999-04-26,T3,R1,S1,Trifolium pratense L.,264
1999,Cover Harvest,1999-04-26,T3,R1,S2,Trifolium pratense L.,140.46
1999,Cover Harvest,1999-04-26,T3,R1,S3,Trifolium pratense L.,51.87
1999,Cover Harvest,1999-04-26,T3,R1,S4,Trifolium pratense L.,188.4
1999,Cover Harvest,1999-04-26,T3,R1,S5,Trifolium pratense L.,200.7
1999,Cover Harvest,1999-04-26,T3,R2,S1,Trifolium pratense L.,162.24
1999,Cover Harvest,1999-04-26,T3,R2,S2,Trifolium pratense L.,169.11
1999,Cover Harvest,1999-04-26,T3,R2,S3,Trifolium pratense L.,280.8
1999,Cover Harvest,1999-04-26,T3,R2,S4,Trifolium pratense L.,224.37
