Year,Replicate,Rotation,Nitrogen,Tillage,Species,Biomass_kg_ha
2013,3,ROT36,NIT2,TIL1,Corn w/ Rye,3802
2014,3,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,3,ROT36,NIT2,TIL1,Corn w/ Rye,9262
2011,3,ROT5,NIT2,TIL2,Soybean,0
2012,3,ROT5,NIT2,TIL2,Corn,3147
2013,3,ROT5,NIT2,TIL2,Soybean,0
2014,3,ROT5,NIT2,TIL2,Corn,19384
2015,3,ROT5,NIT2,TIL2,Soybean,0
2011,3,ROT4,NIT2,TIL1,Corn,0
2012,3,ROT4,NIT2,TIL1,Soybean,0
2013,3,ROT4,NIT2,TIL1,Corn,5041
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,9300
2011,3,ROT5,NIT3,TIL2,Soybean,0
2012,3,ROT5,NIT3,TIL2,Corn,5581
2013,3,ROT5,NIT3,TIL2,Soybean,0
2014,3,ROT5,NIT3,TIL2,Corn,15903
2015,3,ROT5,NIT3,TIL2,Soybean,0
2011,3,ROT4,NIT1,TIL1,Corn,0
2012,3,ROT4,NIT1,TIL1,Soybean,0
2013,3,ROT4,NIT1,TIL1,Corn,2752
2014,3,ROT4,NIT1,TIL1,Soybean,0
2015,3,ROT4,NIT1,TIL1,Corn,6487
2011,4,ROT5,NIT4,TIL1,Soybean,0
2012,4,ROT5,NIT4,TIL1,Corn,16
2013,4,ROT5,NIT4,TIL1,Soybean,0
2014,4,ROT5,NIT4,TIL1,Corn,4455
2015,4,ROT5,NIT4,TIL1,Soybean,0
2011,4,ROT4,NIT1,TIL1,Corn,0
2012,4,ROT4,NIT1,TIL1,Soybean,0
2013,4,ROT4,NIT1,TIL1,Corn,6896
2014,4,ROT4,NIT1,TIL1,Soybean,0
2015,4,ROT4,NIT1,TIL1,Corn,2237
2011,4,ROT37,NIT3,TIL1,Soybean w/ Rye,0
2012,4,ROT37,NIT3,TIL1,Corn w/ Rye,2865
2013,4,ROT37,NIT3,TIL1,Soybean w/ Rye,0
2014,4,ROT37,NIT3,TIL1,Corn w/ Rye,3136
2015,4,ROT37,NIT3,TIL1,Soybean w/ Rye,0
2011,4,ROT4,NIT4,TIL1,Corn,0
2012,4,ROT4,NIT4,TIL1,Soybean,0
2013,4,ROT4,NIT4,TIL1,Corn,10488
2014,4,ROT4,NIT4,TIL1,Soybean,0
2015,4,ROT4,NIT4,TIL1,Corn,4662
2011,4,ROT5,NIT4,TIL2,Soybean,0
2012,4,ROT5,NIT4,TIL2,Corn,10
2013,4,ROT5,NIT4,TIL2,Soybean,0
2014,4,ROT5,NIT4,TIL2,Corn,5689
2015,4,ROT5,NIT4,TIL2,Soybean,0
2011,4,ROT4,NIT3,TIL2,Corn,0
2012,4,ROT4,NIT3,TIL2,Soybean,0
2013,4,ROT4,NIT3,TIL2,Corn,0
2014,4,ROT4,NIT3,TIL2,Soybean,0
2015,4,ROT4,NIT3,TIL2,Corn,4440
2011,4,ROT37,NIT4,TIL2,Soybean w/ Rye,0
2012,4,ROT37,NIT4,TIL2,Corn w/ Rye,194
2013,4,ROT37,NIT4,TIL2,Soybean w/ Rye,0
2014,4,ROT37,NIT4,TIL2,Corn w/ Rye,4948
2015,4,ROT37,NIT4,TIL2,Soybean w/ Rye,0
2011,4,ROT4,NIT2,TIL1,Corn,0
2012,4,ROT4,NIT2,TIL1,Soybean,0
2013,4,ROT4,NIT2,TIL1,Corn,10834
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,3415
2011,4,ROT37,NIT4,TIL1,Soybean w/ Rye,0
2012,4,ROT37,NIT4,TIL1,Corn w/ Rye,117
2013,4,ROT37,NIT4,TIL1,Soybean w/ Rye,0
2014,4,ROT37,NIT4,TIL1,Corn w/ Rye,4727
2015,4,ROT37,NIT4,TIL1,Soybean w/ Rye,0
2011,4,ROT36,NIT4,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT4,TIL2,Soybean w/ Rye,0
2013,4,ROT36,NIT4,TIL2,Corn w/ Rye,3159
2014,4,ROT36,NIT4,TIL2,Soybean w/ Rye,0
2015,4,ROT36,NIT4,TIL2,Corn w/ Rye,2606
2011,4,ROT37,NIT1,TIL1,Soybean w/ Rye,0
2012,4,ROT37,NIT1,TIL1,Corn w/ Rye,116
2013,4,ROT37,NIT1,TIL1,Soybean w/ Rye,0
2014,4,ROT37,NIT1,TIL1,Corn w/ Rye,2646
2015,4,ROT37,NIT1,TIL1,Soybean w/ Rye,0
2011,4,ROT4,NIT2,TIL2,Corn,0
2012,4,ROT4,NIT2,TIL2,Soybean,0
2013,4,ROT4,NIT2,TIL2,Corn,12986
2014,4,ROT4,NIT2,TIL2,Soybean,0
2015,4,ROT4,NIT2,TIL2,Corn,1762
2011,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,4,ROT37,NIT2,TIL1,Corn w/ Rye,192
2013,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT37,NIT2,TIL1,Corn w/ Rye,4476
2015,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,4,ROT36,NIT3,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT3,TIL2,Soybean w/ Rye,0
2013,4,ROT36,NIT3,TIL2,Corn w/ Rye,5973
2014,4,ROT36,NIT3,TIL2,Soybean w/ Rye,0
2015,4,ROT36,NIT3,TIL2,Corn w/ Rye,3779
2011,4,ROT37,NIT3,TIL2,Soybean w/ Rye,0
2012,4,ROT37,NIT3,TIL2,Corn w/ Rye,434
2013,4,ROT37,NIT3,TIL2,Soybean w/ Rye,0
2014,4,ROT37,NIT3,TIL2,Corn w/ Rye,6118
2015,4,ROT37,NIT3,TIL2,Soybean w/ Rye,0
2011,4,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,4,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,4,ROT36,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,4,ROT36,NIT2,TIL1,Corn w/ Rye,3917
2011,4,ROT5,NIT2,TIL1,Soybean,0
2012,4,ROT5,NIT2,TIL1,Corn,486
2013,4,ROT5,NIT2,TIL1,Soybean,0
2014,4,ROT5,NIT2,TIL1,Corn,5109
2015,4,ROT5,NIT2,TIL1,Soybean,0
2011,4,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2013,4,ROT36,NIT2,TIL2,Corn w/ Rye,5529
2014,4,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2015,4,ROT36,NIT2,TIL2,Corn w/ Rye,1960
2011,4,ROT5,NIT3,TIL2,Soybean,0
2012,4,ROT5,NIT3,TIL2,Corn,5870
2013,4,ROT5,NIT3,TIL2,Soybean,0
2014,4,ROT5,NIT3,TIL2,Corn,4337
2015,4,ROT5,NIT3,TIL2,Soybean,0
2011,4,ROT36,NIT4,TIL1,Corn w/ Rye,0
2012,4,ROT36,NIT4,TIL1,Soybean w/ Rye,0
2013,4,ROT36,NIT4,TIL1,Corn w/ Rye,8893
2014,4,ROT36,NIT4,TIL1,Soybean w/ Rye,0
2015,4,ROT36,NIT4,TIL1,Corn w/ Rye,4180
2011,4,ROT5,NIT1,TIL2,Soybean,0
2012,4,ROT5,NIT1,TIL2,Corn,29
2013,4,ROT5,NIT1,TIL2,Soybean,0
2014,4,ROT5,NIT1,TIL2,Corn,3004
2015,4,ROT5,NIT1,TIL2,Soybean,0
2011,4,ROT4,NIT4,TIL2,Corn,0
2012,4,ROT4,NIT4,TIL2,Soybean,0
2013,4,ROT4,NIT4,TIL2,Corn,10508
2014,4,ROT4,NIT4,TIL2,Soybean,0
2015,4,ROT4,NIT4,TIL2,Corn,1080
2011,4,ROT5,NIT1,TIL1,Soybean,0
2012,4,ROT5,NIT1,TIL1,Corn,751
2013,4,ROT5,NIT1,TIL1,Soybean,0
2014,4,ROT5,NIT1,TIL1,Corn,7218
2015,4,ROT5,NIT1,TIL1,Soybean,0
2011,4,ROT36,NIT1,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT1,TIL2,Soybean w/ Rye,0
2013,4,ROT36,NIT1,TIL2,Corn w/ Rye,3108
2014,4,ROT36,NIT1,TIL2,Soybean w/ Rye,0
2015,4,ROT36,NIT1,TIL2,Corn w/ Rye,632
2011,4,ROT5,NIT2,TIL2,Soybean,0
2012,4,ROT5,NIT2,TIL2,Corn,256
2013,4,ROT5,NIT2,TIL2,Soybean,0
2014,4,ROT5,NIT2,TIL2,Corn,9046
2015,4,ROT5,NIT2,TIL2,Soybean,0
2011,4,ROT4,NIT3,TIL1,Corn,0
2012,4,ROT4,NIT3,TIL1,Soybean,0
2013,4,ROT4,NIT3,TIL1,Corn,10176
2014,4,ROT4,NIT3,TIL1,Soybean,0
2015,4,ROT4,NIT3,TIL1,Corn,5423
2011,4,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2012,4,ROT37,NIT2,TIL2,Corn w/ Rye,3012
2013,4,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2014,4,ROT37,NIT2,TIL2,Corn w/ Rye,8931
2015,4,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2011,4,ROT4,NIT1,TIL2,Corn,0
2012,4,ROT4,NIT1,TIL2,Soybean,0
2013,4,ROT4,NIT1,TIL2,Corn,8240
2014,4,ROT4,NIT1,TIL2,Soybean,0
2015,4,ROT4,NIT1,TIL2,Corn,1678
2011,4,ROT37,NIT1,TIL2,Soybean w/ Rye,0
2012,4,ROT37,NIT1,TIL2,Corn w/ Rye,10548
2013,4,ROT37,NIT1,TIL2,Soybean w/ Rye,0
2014,4,ROT37,NIT1,TIL2,Corn w/ Rye,5000
2015,4,ROT37,NIT1,TIL2,Soybean w/ Rye,0
2011,4,ROT36,NIT3,TIL1,Corn w/ Rye,0
2012,4,ROT36,NIT3,TIL1,Soybean w/ Rye,0
2013,4,ROT36,NIT3,TIL1,Corn w/ Rye,9265
2014,4,ROT36,NIT3,TIL1,Soybean w/ Rye,0
2015,4,ROT36,NIT3,TIL1,Corn w/ Rye,6410
2011,4,ROT5,NIT3,TIL1,Soybean,0
2012,4,ROT5,NIT3,TIL1,Corn,4428
2013,4,ROT5,NIT3,TIL1,Soybean,0
2014,4,ROT5,NIT3,TIL1,Corn,6058
2015,4,ROT5,NIT3,TIL1,Soybean,0
2011,4,ROT36,NIT1,TIL1,Corn w/ Rye,0
2012,4,ROT36,NIT1,TIL1,Soybean w/ Rye,0
2013,4,ROT36,NIT1,TIL1,Corn w/ Rye,3792
2014,4,ROT36,NIT1,TIL1,Soybean w/ Rye,0
2015,4,ROT36,NIT1,TIL1,Corn w/ Rye,2445
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,2208
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,21625
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,15760
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,14005
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,4440
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,19171
2015,1,ROT5,NIT2,TIL1,Soybean,0
2011,1,ROT4,NIT2,TIL1,Corn,0
2012,1,ROT4,NIT2,TIL1,Soybean,0
2013,1,ROT4,NIT2,TIL1,Corn,16697
2014,1,ROT4,NIT2,TIL1,Soybean,0
2015,1,ROT4,NIT2,TIL1,Corn,14267
2011,2,ROT5,NIT2,TIL1,Soybean,0
2012,2,ROT5,NIT2,TIL1,Corn,2635
2013,2,ROT5,NIT2,TIL1,Soybean,0
2014,2,ROT5,NIT2,TIL1,Corn,21136
2015,2,ROT5,NIT2,TIL1,Soybean,0
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,17082
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,16462
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,2559
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,20649
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,2,ROT4,NIT2,TIL1,Corn,0
2012,2,ROT4,NIT2,TIL1,Soybean,0
2013,2,ROT4,NIT2,TIL1,Corn,16253
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,16072
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,4915
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,19401
2015,1,ROT5,NIT2,TIL1,Soybean,0
2011,1,ROT4,NIT2,TIL1,Corn,0
2012,1,ROT4,NIT2,TIL1,Soybean,0
2013,1,ROT4,NIT2,TIL1,Corn,17609
2014,1,ROT4,NIT2,TIL1,Soybean,0
2015,1,ROT4,NIT2,TIL1,Corn,14096
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,6233
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,18395
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,15809
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,14214
2011,2,ROT5,NIT2,TIL1,Soybean,0
2012,2,ROT5,NIT2,TIL1,Corn,3333
2013,2,ROT5,NIT2,TIL1,Soybean,0
2014,2,ROT5,NIT2,TIL1,Corn,18018
2015,2,ROT5,NIT2,TIL1,Soybean,0
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,15149
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,12686
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,5327
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,19812
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,2,ROT4,NIT2,TIL1,Corn,0
2012,2,ROT4,NIT2,TIL1,Soybean,0
2013,2,ROT4,NIT2,TIL1,Corn,17305
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,13029
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,2105
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,21394
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,1,ROT4,NIT2,TIL1,Corn,0
2012,1,ROT4,NIT2,TIL1,Soybean,0
2013,1,ROT4,NIT2,TIL1,Corn,16395
2014,1,ROT4,NIT2,TIL1,Soybean,0
2015,1,ROT4,NIT2,TIL1,Corn,8630
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,1204
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,20648
2015,1,ROT5,NIT2,TIL1,Soybean,0
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,16800
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,9456
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,810
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,21720
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,2,ROT4,NIT2,TIL1,Corn,0
2012,2,ROT4,NIT2,TIL1,Soybean,0
2013,2,ROT4,NIT2,TIL1,Corn,18139
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,12282
2011,2,ROT5,NIT2,TIL1,Soybean,0
2012,2,ROT5,NIT2,TIL1,Corn,10152
2013,2,ROT5,NIT2,TIL1,Soybean,0
2014,2,ROT5,NIT2,TIL1,Corn,20981
2015,2,ROT5,NIT2,TIL1,Soybean,0
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,15433
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,8874
2011,1,ROT5,NIT2,TIL2,Soybean,3595
2012,1,ROT5,NIT2,TIL2,Corn,11787
2013,1,ROT5,NIT2,TIL2,Soybean,3442
2014,1,ROT5,NIT2,TIL2,Corn,18535
2015,1,ROT5,NIT2,TIL2,Soybean,2879
2011,1,ROT5,NIT2,TIL2,Soybean,3618
2012,1,ROT5,NIT2,TIL2,Corn,12304
2013,1,ROT5,NIT2,TIL2,Soybean,3559
2014,1,ROT5,NIT2,TIL2,Corn,18455
2015,1,ROT5,NIT2,TIL2,Soybean,3090
2011,2,ROT5,NIT2,TIL2,Soybean,3659
2012,2,ROT5,NIT2,TIL2,Corn,12278
2013,2,ROT5,NIT2,TIL2,Soybean,3536
2014,2,ROT5,NIT2,TIL2,Corn,18319
2015,2,ROT5,NIT2,TIL2,Soybean,3008
2011,2,ROT5,NIT2,TIL2,Soybean,3553
2012,2,ROT5,NIT2,TIL2,Corn,11537
2013,2,ROT5,NIT2,TIL2,Soybean,3489
2014,2,ROT5,NIT2,TIL2,Corn,18192
2015,2,ROT5,NIT2,TIL2,Soybean,3032
2011,1,ROT1,NIT2,TIL1,Corn,0
2012,1,ROT1,NIT2,TIL1,Corn,0
2013,1,ROT1,NIT2,TIL1,Corn,0
2014,1,ROT1,NIT2,TIL1,Corn,18345
2015,1,ROT1,NIT2,TIL1,Corn,12473
2011,3,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,3,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,3,ROT36,NIT2,TIL1,Corn w/ Rye,0
2014,3,ROT36,NIT2,TIL1,Soybean w/ Rye,3881
2015,3,ROT36,NIT2,TIL1,Corn w/ Rye,10496
2011,3,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2012,3,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2013,3,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT39,NIT2,TIL1,Soybean w/ Rye,4115
2015,3,ROT39,NIT2,TIL1,Soybean w/ Rye,9073
2011,3,ROT38,NIT2,TIL1,Corn w/ Rye,0
2012,3,ROT38,NIT2,TIL1,Corn w/ Rye,0
2013,3,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,3,ROT38,NIT2,TIL1,Corn w/ Rye,12497
2015,3,ROT38,NIT2,TIL1,Corn w/ Rye,11156
2011,3,ROT4,NIT2,TIL1,Corn,0
2012,3,ROT4,NIT2,TIL1,Soybean,0
2013,3,ROT4,NIT2,TIL1,Corn,0
2014,3,ROT4,NIT2,TIL1,Soybean,3974
2015,3,ROT4,NIT2,TIL1,Corn,9530
2011,3,ROT1,NIT2,TIL1,Corn,0
2012,3,ROT1,NIT2,TIL1,Corn,0
2013,3,ROT1,NIT2,TIL1,Corn,0
2014,3,ROT1,NIT2,TIL1,Corn,13398
2015,3,ROT1,NIT2,TIL1,Corn,7600
2011,3,ROT2,NIT2,TIL1,Soybean,0
2012,3,ROT2,NIT2,TIL1,Soybean,0
2013,3,ROT2,NIT2,TIL1,Soybean,0
2014,3,ROT2,NIT2,TIL1,Soybean,3212
2015,3,ROT2,NIT2,TIL1,Soybean,5375
2011,3,ROT5,NIT2,TIL1,Soybean,0
2012,3,ROT5,NIT2,TIL1,Corn,0
2013,3,ROT5,NIT2,TIL1,Soybean,0
2014,3,ROT5,NIT2,TIL1,Corn,15413
2015,3,ROT5,NIT2,TIL1,Soybean,9599
2011,2,ROT5,NIT2,TIL2,Soybean,0
2012,2,ROT5,NIT2,TIL2,Corn,0
2013,2,ROT5,NIT2,TIL2,Soybean,0
2014,2,ROT5,NIT2,TIL2,Corn,15671
2015,2,ROT5,NIT2,TIL2,Soybean,8430
2011,2,ROT4,NIT2,TIL2,Corn,0
2012,2,ROT4,NIT2,TIL2,Soybean,0
2013,2,ROT4,NIT2,TIL2,Corn,0
2014,2,ROT4,NIT2,TIL2,Soybean,4232
2015,2,ROT4,NIT2,TIL2,Corn,16195
2011,2,ROT1,NIT2,TIL2,Corn,0
2012,2,ROT1,NIT2,TIL2,Corn,0
2013,2,ROT1,NIT2,TIL2,Corn,0
2014,2,ROT1,NIT2,TIL2,Corn,16924
2015,2,ROT1,NIT2,TIL2,Corn,8715
2011,1,ROT4,NIT2,TIL1,Corn,0
2012,1,ROT4,NIT2,TIL1,Soybean,0
2013,1,ROT4,NIT2,TIL1,Corn,0
2014,1,ROT4,NIT2,TIL1,Soybean,4132
2015,1,ROT4,NIT2,TIL1,Corn,11002
2011,2,ROT2,NIT2,TIL2,Soybean,0
2012,2,ROT2,NIT2,TIL2,Soybean,0
2013,2,ROT2,NIT2,TIL2,Soybean,0
2014,2,ROT2,NIT2,TIL2,Soybean,3898
2015,2,ROT2,NIT2,TIL2,Soybean,6556
2011,1,ROT38,NIT2,TIL1,Corn w/ Rye,0
2012,1,ROT38,NIT2,TIL1,Corn w/ Rye,0
2013,1,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,1,ROT38,NIT2,TIL1,Corn w/ Rye,20057
2015,1,ROT38,NIT2,TIL1,Corn w/ Rye,9875
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,0
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,3425
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,13571
2011,1,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT39,NIT2,TIL1,Soybean w/ Rye,4144
2015,1,ROT39,NIT2,TIL1,Soybean w/ Rye,11900
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,0
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,17112
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,9425
2011,1,ROT2,NIT2,TIL2,Soybean,0
2012,1,ROT2,NIT2,TIL2,Soybean,0
2013,1,ROT2,NIT2,TIL2,Soybean,0
2014,1,ROT2,NIT2,TIL2,Soybean,3503
2015,1,ROT2,NIT2,TIL2,Soybean,10887
2011,1,ROT1,NIT2,TIL2,Corn,0
2012,1,ROT1,NIT2,TIL2,Corn,0
2013,1,ROT1,NIT2,TIL2,Corn,0
2014,1,ROT1,NIT2,TIL2,Corn,15351
2015,1,ROT1,NIT2,TIL2,Corn,12103
2011,1,ROT4,NIT2,TIL2,Corn,0
2012,1,ROT4,NIT2,TIL2,Soybean,0
2013,1,ROT4,NIT2,TIL2,Corn,0
2014,1,ROT4,NIT2,TIL2,Soybean,3922
2015,1,ROT4,NIT2,TIL2,Corn,14161
2011,1,ROT5,NIT2,TIL2,Soybean,0
2012,1,ROT5,NIT2,TIL2,Corn,0
2013,1,ROT5,NIT2,TIL2,Soybean,0
2014,1,ROT5,NIT2,TIL2,Corn,13730
2015,1,ROT5,NIT2,TIL2,Soybean,8910
2011,2,ROT1,NIT2,TIL1,Corn,0
2012,2,ROT1,NIT2,TIL1,Corn,0
2013,2,ROT1,NIT2,TIL1,Corn,0
2014,2,ROT1,NIT2,TIL1,Corn,18432
2015,2,ROT1,NIT2,TIL1,Corn,13196
2011,1,ROT2,NIT2,TIL1,Soybean,0
2012,1,ROT2,NIT2,TIL1,Soybean,0
2013,1,ROT2,NIT2,TIL1,Soybean,0
2014,1,ROT2,NIT2,TIL1,Soybean,4468
2015,1,ROT2,NIT2,TIL1,Soybean,6824
2011,2,ROT2,NIT2,TIL1,Soybean,0
2012,2,ROT2,NIT2,TIL1,Soybean,0
2014,2,ROT2,NIT2,TIL1,Soybean,3266
2015,2,ROT2,NIT2,TIL1,Soybean,10362
2011,2,ROT5,NIT2,TIL1,Soybean,0
2012,2,ROT5,NIT2,TIL1,Corn,0
2013,2,ROT5,NIT2,TIL1,Soybean,0
2014,2,ROT5,NIT2,TIL1,Corn,18432
2015,2,ROT5,NIT2,TIL1,Soybean,6654
2011,2,ROT4,NIT2,TIL1,Corn,0
2012,2,ROT4,NIT2,TIL1,Soybean,0
2013,2,ROT4,NIT2,TIL1,Corn,0
2014,2,ROT4,NIT2,TIL1,Soybean,2759
2015,2,ROT4,NIT2,TIL1,Corn,9369
2011,3,ROT2,NIT2,TIL2,Soybean,0
2012,3,ROT2,NIT2,TIL2,Soybean,0
2013,3,ROT2,NIT2,TIL2,Soybean,0
2014,3,ROT2,NIT2,TIL2,Soybean,3459
2015,3,ROT2,NIT2,TIL2,Soybean,12623
2011,3,ROT5,NIT2,TIL2,Soybean,0
2012,3,ROT5,NIT2,TIL2,Corn,0
2013,3,ROT5,NIT2,TIL2,Soybean,0
2014,3,ROT5,NIT2,TIL2,Corn,15433
2015,3,ROT5,NIT2,TIL2,Soybean,8683
2011,3,ROT1,NIT2,TIL2,Corn,0
2012,3,ROT1,NIT2,TIL2,Corn,0
2013,3,ROT1,NIT2,TIL2,Corn,0
2014,3,ROT1,NIT2,TIL2,Corn,13495
2015,3,ROT1,NIT2,TIL2,Corn,15242
2011,3,ROT4,NIT2,TIL2,Corn,0
2012,3,ROT4,NIT2,TIL2,Soybean,0
2013,3,ROT4,NIT2,TIL2,Corn,0
2014,3,ROT4,NIT2,TIL2,Soybean,3421
2015,3,ROT4,NIT2,TIL2,Corn,15229
2011,3,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2012,3,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2013,3,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2014,3,ROT39,NIT2,TIL2,Soybean w/ Rye,2386
2015,3,ROT39,NIT2,TIL2,Soybean w/ Rye,7254
