"","year","campaign","date","treatment","replicate","station","species","total_biomass_estimated","c_input_crop","c_input_cover","c_input_weedy","compilation_biomass"
"2043","2004","Harvest","2004-07-15","T3","R6","S1","Triticum aestivum L. (*)",4422.35,1472.3737875,403.51652027027,116.6625,12803.75
"2044","2004","Harvest","2004-07-15","T3","R6","S5","Triticum aestivum L. (*)",3681.85,1262.64285,354.325439189189,47.6425,10765.15
"2045","2004","Harvest","2004-07-15","T3","R6","S3","Triticum aestivum L. (*)",4062.15,1462.2733125,360.441790540541,1.9975,11681.05
"2046","2004","Harvest","2004-07-15","T4","R6","S1","Triticum aestivum L. (*)",2190.65,538.07985,436.375641891892,98.09,5623.25
"2047","2004","Harvest","2004-07-15","T4","R6","S3","Triticum aestivum L. (*)",2559.15,726.06555,380.547668918919,99.7475,6462.55
"2048","2004","Harvest","2004-07-15","T4","R6","S4","Triticum aestivum L. (*)",2969.35,738.9207,390.437939189189,254.5325,7203.25
"2049","2004","Harvest","2004-07-15","T4","R6","S5","Triticum aestivum L. (*)",2868.65,886.254075,380.027128378378,68.51,8203.25
"2050","2004","Harvest","2004-07-15","T3","R6","S4","Triticum aestivum L. (*)",3404.15,1168.8586875,365.321858108108,17.935,9576.85
"2051","2004","Harvest","2004-07-14","T3","R5","S5","Triticum aestivum L. (*)",3278.15,992.85165,404.557601351351,117.98,8835.05
"2052","2004","Harvest","2004-07-14","T4","R4","S3","Triticum aestivum L. (*)",3619.25,1239.7707,363.239695945946,38.505,10363.85
"2053","2004","Harvest","2004-07-14","T4","R4","S2","Triticum aestivum L. (*)",2682.15,759.9981375,331.616858108108,149.43,7056.85
"2054","2004","Harvest","2004-07-14","T3","R3","S2","Triticum aestivum L. (*)",3264.25,1132.08795,331.812060810811,17.8075,9241.15
"2055","2004","Harvest","2004-07-14","T4","R4","S4","Triticum aestivum L. (*)",2834.55,930.495825,388.355777027027,3.5275,7761.65
"2056","2004","Harvest","2004-07-14","T4","R5","S1","Triticum aestivum L. (*)",2840.25,649.8946125,426.940844594595,266.475,7565.55
"2057","2004","Harvest","2004-07-14","T3","R4","S1","Triticum aestivum L. (*)",3728.75,1358.2634625,295.699560810811,8.5,10963.75
"2058","2004","Harvest","2004-07-14","T3","R4","S3","Triticum aestivum L. (*)",3595.25,1304.8812,302.336452702703,1.785,11209.15
"2059","2004","Harvest","2004-07-14","T3","R4","S5","Triticum aestivum L. (*)",3898.85,1342.9040625,438.718074324324,3.0175,11362.25
"2060","2004","Harvest","2004-07-14","T3","R4","S4","Triticum aestivum L. (*)",4000.95,1281.67515,368.900574324324,154.36,11446.65
"2061","2004","Harvest","2004-07-14","T3","R3","S5","Triticum aestivum L. (*)",3625.75,1261.056825,344.955709459459,31.535,10567.45
"2062","2004","Harvest","2004-07-14","T4","R4","S1","Triticum aestivum L. (*)",2588.85,799.0227,389.526993243243,32.215,7192.35
"2063","2004","Harvest","2004-07-14","T3","R3","S3","Triticum aestivum L. (*)",4696.35,1663.4898,287.891452702703,114.0275,13731.25
"2064","2004","Harvest","2004-07-14","T3","R3","S1","Triticum aestivum L. (*)",4089.55,1493.952075,312.096587837838,12.9625,11904.51
"2065","2004","Harvest","2004-07-14","T4","R5","S2","Triticum aestivum L. (*)",4443.65,624.3512625,415.814290540541,981.1975,7953.95
"2066","2004","Harvest","2004-07-14","T3","R5","S2","Triticum aestivum L. (*)",3764.15,1210.2622875,406.965101351351,101.575,10447.65
"2067","2004","Harvest","2004-07-14","T4","R5","S4","Triticum aestivum L. (*)",2744.55,834.5413125,346.126925675676,90.5675,7630.85
"2068","2004","Harvest","2004-07-14","T3","R5","S3","Triticum aestivum L. (*)",3846.65,1300.1648625,424.208006756757,33.83,10944.55
"2069","2004","Harvest","2004-07-14","T3","R4","S2","Triticum aestivum L. (*)",4058.55,1470.746025,335.651047297297,8.0325,12401.45
"2070","2004","Harvest","2004-07-14","T4","R4","S5","Triticum aestivum L. (*)",2938.35,937.2573,386.598952702703,41.905,8141.85
"2071","2004","Harvest","2004-07-14","T3","R5","S4","Triticum aestivum L. (*)",3981.45,1389.3161625,372.349155405405,34.2125,11252.05
"2072","2004","Harvest","2004-07-14","T4","R5","S5","Triticum aestivum L. (*)",2798.45,882.0385875,322.247128378378,80.7075,7804.95
"2073","2004","Harvest","2004-07-14","T3","R5","S1","Triticum aestivum L. (*)",4227.15,1480.929975,384.972263513513,37.1025,12033.05
"2074","2004","Harvest","2004-07-14","T3","R3","S4","Triticum aestivum L. (*)",4254.55,1110.6766125,363.630101351351,439.705,10156.95
"2075","2004","Harvest","2004-07-14","T4","R5","S3","Triticum aestivum L. (*)",3113.85,962.049375,412.756114864865,74.1625,8679.75
"2076","2004","Harvest","2004-07-13","T3","R1","S3","Triticum aestivum L. (*)",3663.6,1217.08636875,424.273074324324,40.5875,10389.2
"2077","2004","Harvest","2004-07-13","T4","R3","S5","Triticum aestivum L. (*)",3172.05,1029.91455,388.030439189189,45.9425,8828.05
"2078","2004","Harvest","2004-07-13","T4","R2","S4","Triticum aestivum L. (*)",2868.65,873.732825,460.710912162162,28.56,7976.05
"2079","2004","Harvest","2004-07-13","T4","R2","S2","Triticum aestivum L. (*)",3152.85,1048.8216375,409.112331081081,4.76,9045.45
"2080","2004","Harvest","2004-07-13","T3","R1","S5","Triticum aestivum L. (*)",3418.6,1169.50561875,383.99625,11.22,10070.6
"2081","2004","Harvest","2004-07-13","T3","R1","S1","Triticum aestivum L. (*)",4019.5,1375.22975625,453.81375,11.5175,11728.1
"2082","2004","Harvest","2004-07-13","T3","R2","S3","Triticum aestivum L. (*)",4468.05,1624.506975,357.969222972973,10.9225,13181.95
"2083","2004","Harvest","2004-07-13","T4","R3","S3","Triticum aestivum L. (*)",3338.25,895.01895,341.376993243243,284.41,8392.45
"2084","2004","Harvest","2004-07-13","T4","R3","S2","Triticum aestivum L. (*)",3002.35,870.3520875,318.928682432432,181.4325,7902.35
"2085","2004","Harvest","2004-07-13","T3","R2","S5","Triticum aestivum L. (*)",4143.15,1476.3805875,355.952128378378,24.99,12051.35
"2086","2004","Harvest","2004-07-13","T4","R3","S1","Triticum aestivum L. (*)",3038.55,910.5035625,357.51375,130.73,8438.15
"2087","2004","Harvest","2004-07-13","T3","R2","S1","Triticum aestivum L. (*)",4112.1,1409.70493125,424.793614864865,34.7225,12271.2
"2088","2004","Harvest","2004-07-13","T3","R1","S4","Triticum aestivum L. (*)",4293.8,1472.35291875,469.364898648649,19.04,12499.7
"2089","2004","Harvest","2004-07-13","T4","R2","S3","Triticum aestivum L. (*)",2878.85,954.2862,370.266993243243,9.945,8338.95
"2090","2004","Harvest","2004-07-13","T3","R2","S2","Triticum aestivum L. (*)",3811.85,1347.4951875,371.308074324324,5.3975,11581.55
"2091","2004","Harvest","2004-07-13","T3","R2","S4","Triticum aestivum L. (*)",4268.65,1205.21205,385.492804054054,335.155,11087.85
"2092","2004","Harvest","2004-07-13","T4","R2","S5","Triticum aestivum L. (*)",3633.35,1248.1182,322.442331081081,62.645,10811.65
"2093","2004","Harvest","2004-07-13","T4","R2","S1","Triticum aestivum L. (*)",2889.35,894.9772125,361.222601351351,80.7075,8126.45
"2094","2004","Harvest","2004-07-13","T4","R3","S4","Triticum aestivum L. (*)",3037.35,915.38685,359.335641891892,124.0575,8404.05
"2095","2004","Harvest","2004-07-13","T3","R1","S2","Triticum aestivum L. (*)",3837,1356.74004375,365.451993243243,10.4975,11436.9
"2096","2004","Harvest","2004-07-12","T1","R6","S4","Triticum aestivum L. (*)",NA,1195.17418125,NA,16.4475,9020.75
"2097","2004","Harvest","2004-07-12","T2","R3","S4","Triticum aestivum L. (*)",NA,1625.23738125,NA,2.9325,13362.25
"2098","2004","Harvest","2004-07-12","T1","R4","S4","Triticum aestivum L. (*)",NA,1708.29500625,NA,7.0975,13669.55
"2099","2004","Harvest","2004-07-12","T1","R6","S2","Triticum aestivum L. (*)",NA,1313.29130625,NA,15.9375,10436.25
"2100","2004","Harvest","2004-07-12","T2","R4","S4","Triticum aestivum L. (*)",NA,1766.14318125,NA,14.79,13919.55
"2101","2004","Harvest","2004-07-12","T1","R4","S2","Triticum aestivum L. (*)",NA,1860.38645625,NA,6.5025,11590.75
"2102","2004","Harvest","2004-07-12","T2","R4","S1","Triticum aestivum L. (*)",NA,1592.26475625,NA,1.105,12514.95
"2103","2004","Harvest","2004-07-12","T2","R6","S2","Triticum aestivum L. (*)",NA,1432.70229375,NA,2.125,11377.55
"2104","2004","Harvest","2004-07-12","T1","R3","S1","Triticum aestivum L. (*)",NA,1245.05049375,NA,0.51,9650.05
"2105","2004","Harvest","2004-07-12","T2","R6","S3","Triticum aestivum L. (*)",NA,1468.13743125,NA,9.0525,11717.75
"2106","2004","Harvest","2004-07-12","T2","R3","S2","Triticum aestivum L. (*)",NA,1522.85529375,NA,616.505,13712.55
"2107","2004","Harvest","2004-07-12","T1","R6","S1","Triticum aestivum L. (*)",NA,1308.28280625,NA,14.28,10452.15
"2108","2004","Harvest","2004-07-12","T2","R4","S3","Triticum aestivum L. (*)",NA,1262.66371875,NA,3.7825,10251.05
"2109","2004","Harvest","2004-07-12","T1","R4","S5","Triticum aestivum L. (*)",NA,1541.30326875,NA,38.8875,12267.25
"2110","2004","Harvest","2004-07-12","T1","R3","S4","Triticum aestivum L. (*)",NA,2163.77634375,NA,1.2325,17008.65
"2111","2004","Harvest","2004-07-12","T2","R6","S4","Triticum aestivum L. (*)",NA,1408.99539375,NA,1.87,11676.35
"2112","2004","Harvest","2004-07-12","T2","R6","S5","Triticum aestivum L. (*)",NA,1273.84936875,NA,4.335,10424.05
"2113","2004","Harvest","2004-07-12","T1","R6","S5","Triticum aestivum L. (*)",NA,1281.57080625,NA,3.4425,10101.85
"2114","2004","Harvest","2004-07-12","T1","R3","S2","Triticum aestivum L. (*)",NA,1500.85963125,NA,22.1425,12329.45
"2115","2004","Harvest","2004-07-12","T2","R3","S3","Triticum aestivum L. (*)",NA,1351.60633125,NA,15.895,10729.65
"2116","2004","Harvest","2004-07-12","T2","R3","S5","Triticum aestivum L. (*)",NA,1761.34336875,NA,1.7425,13513.05
"2117","2004","Harvest","2004-07-12","T1","R3","S5","Triticum aestivum L. (*)",NA,1436.50040625,NA,4.5475,11995.85
"2118","2004","Harvest","2004-07-12","T2","R6","S1","Triticum aestivum L. (*)",NA,1184.78154375,NA,2.04,9992.95
"2119","2004","Harvest","2004-07-12","T1","R4","S1","Triticum aestivum L. (*)",NA,1359.28603125,NA,19.38,10650.65
"2120","2004","Harvest","2004-07-12","T1","R6","S3","Triticum aestivum L. (*)",NA,1330.23673125,NA,3.0175,10438.45
"2121","2004","Harvest","2004-07-12","T2","R3","S1","Triticum aestivum L. (*)",NA,1521.51969375,NA,11.0075,12303.25
"2122","2004","Harvest","2004-07-12","T1","R4","S3","Triticum aestivum L. (*)",NA,1528.23943125,NA,17.68,12318.05
"2123","2004","Harvest","2004-07-12","T2","R4","S2","Triticum aestivum L. (*)",NA,1531.53669375,NA,55.1225,12143.05
"2124","2004","Harvest","2004-07-12","T1","R3","S3","Triticum aestivum L. (*)",NA,2041.86110625,NA,89.42,17196.15
"2125","2004","Harvest","2004-07-12","T2","R4","S5","Triticum aestivum L. (*)",NA,1691.85043125,NA,52.615,13899.05
"2126","2004","Harvest","2004-07-09","T1","R1","S5","Triticum aestivum L. (*)",NA,1463.50456875,NA,2.04,11832.15
"2127","2004","Harvest","2004-07-09","T2","R2","S5","Triticum aestivum L. (*)",NA,1229.02329375,NA,0.2975,9906.85
"2128","2004","Harvest","2004-07-09","T1","R5","S5","Triticum aestivum L. (*)",NA,1521.72838125,NA,5.7375,12226.65
"2129","2004","Harvest","2004-07-09","T1","R2","S5","Triticum aestivum L. (*)",NA,1368.55175625,NA,0.6375,10985.35
"2130","2004","Harvest","2004-07-09","T2","R2","S3","Triticum aestivum L. (*)",NA,1427.98595625,NA,1.8275,11084.55
"2131","2004","Harvest","2004-07-09","T1","R1","S2","Triticum aestivum L. (*)",NA,1187.11884375,NA,13.3875,9309.65
"2132","2004","Harvest","2004-07-09","T2","R2","S1","Triticum aestivum L. (*)",NA,1305.15249375,NA,0.34,10983.75
"2133","2004","Harvest","2004-07-09","T1","R2","S1","Triticum aestivum L. (*)",NA,1470.18256875,NA,17.085,11527.55
"2134","2004","Harvest","2004-07-09","T1","R2","S3","Triticum aestivum L. (*)",NA,1361.12248125,NA,0.6375,11482.55
"2135","2004","Harvest","2004-07-09","T1","R5","S1","Triticum aestivum L. (*)",NA,1238.91508125,NA,1.105,10100.45
"2136","2004","Harvest","2004-07-09","T1","R2","S2","Triticum aestivum L. (*)",NA,1718.85459375,NA,80.155,13724.15
"2137","2004","Harvest","2004-07-09","T1","R1","S3","Triticum aestivum L. (*)",NA,1376.35666875,NA,7.3525,10898.91
"2138","2004","Harvest","2004-07-09","T1","R5","S2","Triticum aestivum L. (*)",NA,1540.38504375,NA,24.48,11987.15
"2139","2004","Harvest","2004-07-09","T1","R2","S4","Triticum aestivum L. (*)",NA,1387.95969375,NA,3.0175,11917.45
"2140","2004","Harvest","2004-07-09","T2","R2","S2","Triticum aestivum L. (*)",NA,1294.34248125,NA,0.4675,10616.85
"2141","2004","Harvest","2004-07-09","T2","R2","S4","Triticum aestivum L. (*)",NA,1446.14176875,NA,0.3825,11957.85
"2142","2004","Harvest","2004-07-09","T1","R5","S3","Triticum aestivum L. (*)",NA,1475.77539375,NA,0.68,12053.81
"2143","2004","Harvest","2004-07-09","T1","R5","S4","Triticum aestivum L. (*)",NA,1663.38545625,NA,2.21,12662.45
"2144","2004","Harvest","2004-07-09","T1","R1","S1","Triticum aestivum L. (*)",NA,929.38978125,NA,6.205,8121.85
"2145","2004","Harvest","2004-07-09","T1","R1","S4","Triticum aestivum L. (*)",NA,1702.28480625,NA,0.765,13665.81
"2146","2004","Harvest","2004-07-08","T4","R1","S4","Triticum aestivum L. (*)",4337.75,1532.183625,420.694358108108,8.585,12336.45
"2147","2004","Harvest","2004-07-08","T4","R1","S2","Triticum aestivum L. (*)",2936.95,907.70715,379.962060810811,75.735,7870.35
"2148","2004","Harvest","2004-07-08","T4","R1","S5","Triticum aestivum L. (*)",2360.35,713.794725,374.88679054054,31.45,6676.25
"2149","2004","Harvest","2004-07-08","T2","R1","S3","Triticum aestivum L. (*)",NA,988.78224375,NA,1.615,9131.95
"2150","2004","Harvest","2004-07-08","T2","R1","S2","Triticum aestivum L. (*)",NA,1523.56483125,NA,0.8925,12283.35
"2151","2004","Harvest","2004-07-08","T2","R1","S4","Triticum aestivum L. (*)",NA,1590.17788125,NA,1.1475,12274.65
"2152","2004","Harvest","2004-07-08","T2","R1","S1","Triticum aestivum L. (*)",NA,1623.27571875,NA,0.85,12701.55
"2153","2004","Harvest","2004-07-08","T2","R1","S5","Triticum aestivum L. (*)",NA,1395.72286875,NA,1.19,11254.05
"2154","2004","Harvest","2004-07-08","T4","R1","S1","Triticum aestivum L. (*)",3162.35,883.7080875,397.335101351351,184.62,8159.95
"2155","2004","Harvest","2004-07-08","T4","R1","S3","Triticum aestivum L. (*)",2454.25,772.3524375,371.112871621622,14.195,6791.65
"2156","2002","Harvest","2002-10-24","T4","R3","S4","Zea mays L. (*)",NA,4954.65915,NA,138.9325,36454.132
"2157","2002","Harvest","2002-10-24","T4","R3","S5","Zea mays L. (*)",NA,2846.6214,NA,877.54,20006.356
"2158","2002","Harvest","2002-10-24","T4","R1","S3","Zea mays L. (*)",NA,3657.40515,NA,153.4675,22946.292
"2159","2002","Harvest","2002-10-24","T4","R6","S3","Zea mays L. (*)",NA,1240.355025,NA,1293.8275,11385.948
"2160","2002","Harvest","2002-10-24","T4","R6","S4","Zea mays L. (*)",NA,436.465575,NA,1524.815,6554.574
"2161","2002","Harvest","2002-10-24","T4","R5","S4","Zea mays L. (*)",NA,3159.32715,NA,687.735,21871.122
"2162","2002","Harvest","2002-10-24","T4","R3","S3","Zea mays L. (*)",NA,3354.90015,NA,799.9775,22918.05
"2163","2002","Harvest","2002-10-24","T4","R2","S1","Zea mays L. (*)",NA,2856.4704,NA,228.7775,18161.726
"2164","2002","Harvest","2002-10-24","T4","R3","S1","Zea mays L. (*)",NA,2787.17565,NA,276.0375,17873.606
"2165","2002","Harvest","2002-10-24","T4","R1","S2","Zea mays L. (*)",NA,5245.90815,NA,134.1725,34526.732
"2166","2002","Harvest","2002-10-24","T4","R2","S4","Zea mays L. (*)",NA,2647.214325,NA,1527.8325,20780.562
"2167","2002","Harvest","2002-10-24","T4","R1","S4","Zea mays L. (*)",NA,5422.48665,NA,420.2825,39803.916
"2168","2002","Harvest","2002-10-24","T4","R6","S5","Zea mays L. (*)",NA,1714.61955,NA,506.685,13901.846
"2169","2002","Harvest","2002-10-24","T4","R5","S5","Zea mays L. (*)",NA,3374.59815,NA,399.4575,22900.652
"2170","2002","Harvest","2002-10-24","T4","R2","S3","Zea mays L. (*)",NA,3026.7174,NA,573.58,19995.446
"2171","2002","Harvest","2002-10-24","T4","R1","S1","Zea mays L. (*)",NA,4722.8559,NA,157.675,31529.512
"2172","2002","Harvest","2002-10-24","T4","R6","S1","Zea mays L. (*)",NA,1876.14315,NA,638.4775,14416.966
"2173","2002","Harvest","2002-10-24","T4","R4","S5","Zea mays L. (*)",NA,3258.1689,NA,702.95,25874.662
"2174","2002","Harvest","2002-10-24","T4","R3","S2","Zea mays L. (*)",NA,2184.41685,NA,1703.315,18397.806
"2175","2002","Harvest","2002-10-24","T4","R1","S5","Zea mays L. (*)",NA,3718.9614,NA,923.695,30640.106
"2176","2002","Harvest","2002-10-24","T4","R4","S4","Zea mays L. (*)",NA,2258.00295,NA,453.4325,15832.106
"2177","2002","Harvest","2002-10-24","T4","R2","S5","Zea mays L. (*)",NA,4280.00265,NA,425.765,30273.592
"2178","2002","Harvest","2002-10-24","T4","R2","S2","Zea mays L. (*)",NA,1461.50025,NA,43.52,10788.646
"2179","2002","Harvest","2002-10-24","T4","R5","S1","Zea mays L. (*)",NA,2284.3842,NA,385.985,15914.606
"2180","2002","Harvest","2002-10-24","T4","R5","S2","Zea mays L. (*)",NA,2456.495475,NA,172.125,16666.986
"2181","2002","Harvest","2002-10-24","T4","R4","S1","Zea mays L. (*)",NA,2637.154275,NA,2253.4775,22316.026
"2182","2002","Harvest","2002-10-24","T4","R5","S3","Zea mays L. (*)",NA,3325.0014,NA,100.4275,21651.672
"2183","2002","Harvest","2002-10-24","T4","R4","S3","Zea mays L. (*)",NA,3512.1324,NA,724.54,26344.212
"2184","2002","Harvest","2002-10-24","T4","R4","S2","Zea mays L. (*)",NA,3345.4029,NA,80.3675,22930.67
"2185","2002","Harvest","2002-10-24","T4","R6","S2","Zea mays L. (*)",NA,559.4022,NA,1304.8775,7264.916
"2186","2002","Harvest","2002-10-23","T3","R6","S5","Zea mays L. (*)",NA,2479.89285,NA,113.6025,21638.706
"2187","2002","Harvest","2002-10-23","T3","R3","S5","Zea mays L. (*)",NA,2488.79191117021,NA,100.47,22646.306
"2188","2002","Harvest","2002-10-23","T3","R5","S2","Zea mays L. (*)",NA,1380.02630265957,NA,419.5175,12094.106
"2189","2002","Harvest","2002-10-23","T3","R4","S2","Zea mays L. (*)",NA,3362.62230478723,NA,108.2475,27371.772
"2190","2002","Harvest","2002-10-23","T3","R5","S3","Zea mays L. (*)",NA,3422.33213457447,NA,54.4,26130.728
"2191","2002","Harvest","2002-10-23","T3","R6","S2","Zea mays L. (*)",NA,4126.50623297872,NA,106.505,34334.332
"2192","2002","Harvest","2002-10-23","T3","R3","S1","Zea mays L. (*)",NA,3889.96344574468,NA,249.2625,34152.992
"2193","2002","Harvest","2002-10-23","T3","R2","S2","Zea mays L. (*)",NA,2597.87717712766,NA,267.835,21919.866
"2194","2002","Harvest","2002-10-23","T3","R4","S3","Zea mays L. (*)",NA,2975.65667712766,NA,164.475,24237.822
"2195","2002","Harvest","2002-10-23","T3","R1","S5","Zea mays L. (*)",NA,2919.39164521277,NA,59.5425,23713.81
"2196","2002","Harvest","2002-10-23","T3","R2","S3","Zea mays L. (*)",NA,3656.86545638298,NA,299.285,37591.212
"2197","2002","Harvest","2002-10-23","T3","R2","S5","Zea mays L. (*)",NA,2995.17719840426,NA,544.8075,28373.512
"2198","2002","Harvest","2002-10-23","T3","R5","S5","Zea mays L. (*)",NA,2307.36588989362,NA,101.405,18000.73
"2199","2002","Harvest","2002-10-23","T3","R1","S1","Zea mays L. (*)",NA,3396.78321702128,NA,91.5025,28240.492
"2200","2002","Harvest","2002-10-23","T3","R4","S5","Zea mays L. (*)",NA,NA,NA,369.5375,NA
"2201","2002","Harvest","2002-10-23","T3","R3","S4","Zea mays L. (*)",NA,2871.164475,NA,179.1375,24507.09
"2202","2002","Harvest","2002-10-23","T3","R2","S4","Zea mays L. (*)",NA,2707.82364255319,NA,279.735,23933.746
"2203","2002","Harvest","2002-10-23","T3","R6","S4","Zea mays L. (*)",NA,3137.2751106383,NA,77.2225,26332.632
"2204","2002","Harvest","2002-10-23","T3","R1","S2","Zea mays L. (*)",NA,1504.87151888298,NA,3.9525,13232.166
"2205","2002","Harvest","2002-10-23","T3","R6","S3","Zea mays L. (*)",NA,2733.37256010638,NA,113.985,23335.39
"2206","2002","Harvest","2002-10-23","T3","R2","S1","Zea mays L. (*)",NA,2878.6282037234,NA,164.73,24339.846
"2207","2002","Harvest","2002-10-23","T3","R5","S4","Zea mays L. (*)",NA,2824.37263723404,NA,228.1825,25476.472
"2208","2002","Harvest","2002-10-23","T3","R1","S3","Zea mays L. (*)",NA,4322.85971170213,NA,70.5075,35286.792
"2209","2002","Harvest","2002-10-23","T3","R4","S1","Zea mays L. (*)",NA,3269.03862925532,NA,134.47,26240.872
"2210","2002","Harvest","2002-10-23","T3","R6","S1","Zea mays L. (*)",NA,1766.07331755319,NA,254.6175,14392.806
"2211","2002","Harvest","2002-10-23","T3","R3","S3","Zea mays L. (*)",NA,3031.06050957447,NA,91.1625,29616.272
"2212","2002","Harvest","2002-10-23","T3","R3","S2","Zea mays L. (*)",NA,3828.24415053191,NA,501.33,36074.032
"2213","2002","Harvest","2002-10-23","T3","R4","S4","Zea mays L. (*)",NA,3303.19954148936,NA,131.7075,29181.702
"2214","2002","Harvest","2002-10-23","T3","R5","S1","Zea mays L. (*)",NA,3857.52493244681,NA,139.9525,32139.052
"2215","2002","Harvest","2002-10-23","T3","R1","S4","Zea mays L. (*)",NA,2775.85840053192,NA,27.71,23064.706
"2216","2002","Harvest","2002-10-22","T2","R3","S5","Zea mays L. (*)",NA,1649.63914946808,NA,46.7075,13378.326
"2217","2002","Harvest","2002-10-22","T2","R3","S1","Zea mays L. (*)",NA,2904.46418776596,NA,215.73,22891.792
"2218","2002","Harvest","2002-10-22","T2","R1","S2","Zea mays L. (*)",NA,4075.40839787234,NA,16.065,33806.632
"2219","2002","Harvest","2002-10-22","T2","R1","S3","Zea mays L. (*)",NA,1471.80145930851,NA,18.19,14414.046
"2220","2002","Harvest","2002-10-22","T2","R6","S5","Zea mays L. (*)",NA,2655.57754148936,NA,0,21335.226
"2221","2002","Harvest","2002-10-22","T2","R2","S3","Zea mays L. (*)",NA,2099.70199148936,NA,73.525,20183.114
"2222","2002","Harvest","2002-10-22","T2","R4","S4","Zea mays L. (*)",NA,2455.49219840426,NA,132.94,21147.952
"2223","2002","Harvest","2002-10-22","T2","R3","S2","Zea mays L. (*)",NA,2235.6853875,NA,215.6025,18264.204
"2224","2002","Harvest","2002-10-22","T2","R5","S1","Zea mays L. (*)",NA,3085.02900957447,NA,206.3375,26333.846
"2225","2002","Harvest","2002-10-22","T2","R2","S1","Zea mays L. (*)",NA,2563.71626489362,NA,10.8375,20209.412
"2226","2002","Harvest","2002-10-22","T2","R2","S5","Zea mays L. (*)",NA,2091.49188989362,NA,49.64,19086.926
"2227","2002","Harvest","2002-10-22","T2","R1","S1","Zea mays L. (*)",NA,1768.36984946809,NA,128.0525,19259.366
"2228","2002","Harvest","2002-10-22","T2","R6","S3","Zea mays L. (*)",NA,2694.33151755319,NA,17.8075,21453.506
"2229","2002","Harvest","2002-10-22","T2","R4","S5","Zea mays L. (*)",NA,2588.69104946809,NA,212.415,22030.412
"2230","2002","Harvest","2002-10-22","T2","R6","S2","Zea mays L. (*)",NA,3736.95700691489,NA,20.655,30460.732
"2231","2002","Harvest","2002-10-22","T2","R6","S1","Zea mays L. (*)",NA,2677.96872765957,NA,11.9425,21535.932
"2232","2002","Harvest","2002-10-22","T2","R3","S4","Zea mays L. (*)",NA,3402.52454680851,NA,52.1475,27439.432
"2233","2002","Harvest","2002-10-22","T2","R5","S4","Zea mays L. (*)",NA,1951.6330962766,NA,28.475,21320.486
"2234","2002","Harvest","2002-10-22","T2","R2","S2","Zea mays L. (*)",NA,1808.41562473404,NA,10.795,16728.246
"2235","2002","Harvest","2002-10-22","T2","R4","S2","Zea mays L. (*)",NA,1058.68407446809,NA,44.455,7960.632
"2236","2002","Harvest","2002-10-22","T2","R4","S1","Zea mays L. (*)",NA,2561.99386595745,NA,193.885,19954.286
"2237","2002","Harvest","2002-10-22","T2","R1","S5","Zea mays L. (*)",NA,2928.00363989362,NA,12.4525,23351.76
"2238","2002","Harvest","2002-10-22","T2","R3","S3","Zea mays L. (*)",NA,3421.47093510638,NA,5.185,27361.092
"2239","2002","Harvest","2002-10-22","T2","R2","S4","Zea mays L. (*)",NA,1669.59027047872,NA,60.0525,14081.066
"2240","2002","Harvest","2002-10-22","T2","R4","S3","Zea mays L. (*)",NA,2018.63441489362,NA,162.01,17294.44
"2241","2002","Harvest","2002-10-22","T2","R6","S4","Zea mays L. (*)",NA,4018.56923297872,NA,42.7125,33042.954
"2242","2002","Harvest","2002-10-22","T2","R5","S2","Zea mays L. (*)",NA,3588.25656542553,NA,5.5675,27048.432
"2243","2002","Harvest","2002-10-22","T2","R5","S3","Zea mays L. (*)",NA,3143.30350691489,NA,37.485,25862.592
"2244","2002","Harvest","2002-10-22","T2","R5","S5","Zea mays L. (*)",NA,2773.84893510638,NA,14.4075,24076.744
"2245","2002","Harvest","2002-10-22","T2","R1","S4","Zea mays L. (*)",NA,1849.69578590426,NA,14.11,16100.886
"2246","2002","Harvest","2002-10-21","T1","R5","S1","Zea mays L. (*)",NA,1612.77981223404,NA,0.7225,13611.826
"2247","2002","Harvest","2002-10-21","T1","R5","S3","Zea mays L. (*)",NA,2474.72565319149,NA,22.1425,20364.906
"2248","2002","Harvest","2002-10-21","T1","R6","S1","Zea mays L. (*)",NA,3117.18045638298,NA,75.0975,25084.782
"2249","2002","Harvest","2002-10-21","T1","R3","S4","Zea mays L. (*)",NA,4347.54742978723,NA,160.31,23557.888
"2250","2002","Harvest","2002-10-21","T1","R6","S3","Zea mays L. (*)",NA,4657.57923829787,NA,47.2175,36570.652
"2251","2002","Harvest","2002-10-21","T1","R6","S5","Zea mays L. (*)",NA,3289.99448297872,NA,119.1275,29182.252
"2252","2002","Harvest","2002-10-21","T1","R4","S5","Zea mays L. (*)",NA,1865.85762925532,NA,0.6375,14485.306
"2253","2002","Harvest","2002-10-21","T1","R5","S5","Zea mays L. (*)",NA,2572.61532606383,NA,22.3975,20252.946
"2254","2002","Harvest","2002-10-21","T1","R2","S2","Zea mays L. (*)",NA,1817.57304574468,NA,14.28,16859.726
"2255","2002","Harvest","2002-10-21","T1","R4","S3","Zea mays L. (*)",NA,1887.38761595745,NA,127.5425,14616.406
"2256","2002","Harvest","2002-10-21","T1","R6","S4","Zea mays L. (*)",NA,2114.62944893617,NA,146.285,21891.146
"2257","2002","Harvest","2002-10-21","T1","R2","S4","Zea mays L. (*)",NA,3123.7829856383,NA,698.7425,33416.332
