"","Site","Experiment","Year","Time.Range","Chamber","Crop","CO2.Flux","CO2.SE","CH4.Flux","CH4.SE","N2O.Flux","N2O.SE","NH3.Flux","NH3.SE"
"712","MASON","408",2015,"2015-01-01~2015-06-03","on_broadcast",NA,-22148.4994399486,4.94753938225244e-06,NA,NA,1900398.38020864,0.000401705564341623,NA,NA
"713","MASON","604",2013,"2013-05-17~2013-12-31","on_broadcast",NA,-148468.459571218,3.20499191430312e-05,NA,NA,-193733.842791794,4.16502556439184e-05,NA,NA
"714","MASON","604",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-236641.815432802,5.10425371955196e-05,NA,NA,-308789.681276386,6.63319839717973e-05,NA,NA
"715","MASON","604",2015,"2015-01-01~2015-08-11","on_broadcast",NA,-144578.392506621,3.12120087281832e-05,NA,NA,-188657.764055737,4.05613548304206e-05,NA,NA
"716","MASON","101",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-1110801.95194301,0.000235286755117228,NA,NA,842093.942823156,0.000176995099998575,NA,NA
"717","MASON","101",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-1997254.32599852,0.000422592079105174,NA,NA,1514109.48635205,0.00031789603827097,NA,NA
"718","MASON","101",2015,"2015-01-01~2015-08-24","on_broadcast",NA,-1291375.11578241,0.000273441578290988,NA,NA,978985.645997892,0.00020569716929453,NA,NA
"719","MASON","102",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-241725.360140203,5.20908511126919e-05,NA,NA,-812646.15447239,0.00017168186497382,NA,NA
"720","MASON","102",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-434629.250206093,9.35589471068948e-05,NA,NA,-1461161.50189497,0.000308353082740178,NA,NA
"721","MASON","102",2015,"2015-01-01~2015-08-24","on_broadcast",NA,-281020.493412872,6.053806359621e-05,NA,NA,-944750.791228888,0.00019952232373192,NA,NA
"722","MASON","207",2013,"2013-06-12~2013-12-31","on_broadcast",NA,437299.278675901,9.10372582010754e-05,NA,NA,-1721084.66026789,0.000363337726331609,NA,NA
"723","MASON","207",2014,"2014-01-01~2014-12-31","on_broadcast",NA,786276.867519551,0.000163509519282415,NA,NA,-3094560.44752441,0.00065258091186216,NA,NA
"724","MASON","207",2015,"2015-01-01~2015-08-24","on_broadcast",NA,508387.124987967,0.000105800139732628,NA,NA,-2000866.04251295,0.00042225768848836,NA,NA
"725","MASON","208",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-73586.1040804685,1.63252374534494e-05,NA,NA,6430351.30563432,0.00135686543188514,NA,NA
"726","MASON","208",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-132309.96128841,2.93213106467836e-05,NA,NA,11561959.3128919,0.00243702873828148,NA,NA
"727","MASON","208",2015,"2015-01-01~2015-08-24","on_broadcast",NA,-85548.3388236413,1.8972588122075e-05,NA,NA,7475676.16428223,0.00157689889963472,NA,NA
"728","MASON","307",2013,"2013-06-12~2013-12-31","on_broadcast",NA,194626.446111533,3.95005652395588e-05,NA,NA,-4125246.25449138,0.000871086099020692,NA,NA
"729","MASON","307",2014,"2014-01-01~2014-12-31","on_broadcast",NA,349944.032912846,7.09458804264924e-05,NA,NA,-7417313.15694441,0.00156453381963921,NA,NA
"730","MASON","307",2015,"2015-01-01~2015-08-24","on_broadcast",NA,226265.135238864,4.59060982991629e-05,NA,NA,-4795850.74304038,0.00101234409749133,NA,NA
"731","MASON","308",2013,"2013-06-12~2013-12-31","on_broadcast",NA,10179.9630665517,1.14457825435973e-06,NA,NA,3247735.51787851,0.000684388114761739,NA,NA
"732","MASON","308",2014,"2014-01-01~2014-12-31","on_broadcast",NA,18303.8724595801,2.05574556901665e-06,NA,NA,5839523.24567809,0.00122921069758186,NA,NA
"733","MASON","308",2015,"2015-01-01~2015-08-24","on_broadcast",NA,11834.8312222524,1.33018658126666e-06,NA,NA,3775690.91620862,0.00079537059440949,NA,NA
"734","MASON","405",2013,"2013-06-12~2013-12-31","on_broadcast",NA,83717.0698645227,1.64770985462099e-05,NA,NA,-1405783.47345293,0.000297142060284208,NA,NA
"735","MASON","405",2014,"2014-01-01~2014-12-31","on_broadcast",NA,150525.736937583,2.9594064185057e-05,NA,NA,-2527639.71119106,0.000533688694010021,NA,NA
"736","MASON","405",2015,"2015-01-01~2015-08-25","on_broadcast",NA,97738.6091807138,1.92300444455908e-05,NA,NA,-1641234.19136483,0.000346787695036241,NA,NA
"737","MASON","406",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-92044.8997936928,2.03273493007807e-05,NA,NA,-2052090.37349583,0.000432926448987252,NA,NA
"738","MASON","406",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-165499.414498953,3.65093938235008e-05,NA,NA,-3689718.38053421,0.000777567305487209,NA,NA
"739","MASON","406",2015,"2015-01-01~2015-08-25","on_broadcast",NA,-107461.238976533,2.37235839450787e-05,NA,NA,-2395789.21725461,0.000505258546119377,NA,NA
"740","MASON","507",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-1289047.20850981,0.000273088901289459,NA,NA,-1874497.32509505,0.000395675738078483,NA,NA
"741","MASON","507",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-2317744.49893383,0.000490487475713766,NA,NA,-3370400.89618545,0.000710662326634345,NA,NA
"742","MASON","507",2015,"2015-01-01~2015-08-25","on_broadcast",NA,-1504946.0964505,0.000318715803927569,NA,NA,-2188451.60826888,0.000461784094290707,NA,NA
"743","MASON","508",2013,"2013-06-12~2013-12-31","on_broadcast",NA,3827735.76696039,0.000806962574136103,NA,NA,2025671.56020443,0.000427163848933443,NA,NA
"744","MASON","508",2014,"2014-01-01~2014-12-31","on_broadcast",NA,6882380.62010067,0.00144936331773167,NA,NA,3642216.58355317,0.000767217257780541,NA,NA
"745","MASON","508",2015,"2015-01-01~2015-08-25","on_broadcast",NA,4468832.46380502,0.000941787543754583,NA,NA,2364945.5916921,0.00049853314752469,NA,NA
"746","MASON","601",2013,"2013-06-12~2013-12-31","on_broadcast",NA,163054.1920849,3.22254310749247e-05,NA,NA,6534447.3102021,0.00137711437773197,NA,NA
"747","MASON","601",2014,"2014-01-01~2014-12-31","on_broadcast",NA,293176.19984037,5.78792117482503e-05,NA,NA,11749126.9701033,0.00247339731402734,NA,NA
"748","MASON","601",2015,"2015-01-01~2015-06-03","on_broadcast",NA,123696.237736466,2.44659364000762e-05,NA,NA,4957164.96289597,0.00104552186443753,NA,NA
"749","MASON","602",2013,"2013-06-12~2013-12-31","on_broadcast",NA,93418.713994256,1.80198213950985e-05,NA,NA,14987683.9343557,0.00316290024263169,NA,NA
"750","MASON","602",2014,"2014-01-01~2014-12-31","on_broadcast",NA,167969.577108704,3.23649063261104e-05,NA,NA,26948293.1185469,0.00568079826300538,NA,NA
"751","MASON","602",2015,"2015-01-01~2015-06-03","on_broadcast",NA,70869.3435627419,1.36808659936875e-05,NA,NA,11369962.6161779,0.00240131205710518,NA,NA
"752","NWREC","1061",2012,"2012-03-20~2012-05-30","on_broadcast",NA,-128204.565201111,2.81781387957554e-05,-480592.340721272,0.000104829645931264,682633.704620791,0.000148797245032928,NA,NA
"753","NWREC","1062",2012,"2012-03-20~2012-07-03","on_broadcast",NA,-1182369.78808763,0.000257659725036596,-705048.584282122,0.000153351807009972,1205995.03693224,0.000262426474106457,NA,NA
"754","NWREC","2051",2012,"2012-03-20~2012-07-03","on_broadcast",NA,-479754.816399357,0.000104974276626289,-148067.496294089,3.21929450774889e-05,-76681.4651823275,1.67658327962465e-05,NA,NA
"755","NWREC","2052",2012,"2012-03-20~2012-05-30","on_broadcast",NA,473825.278733802,0.000102825031135086,43848.3072132584,9.4873624091104e-06,-48096.3073616205,1.05743004127726e-05,NA,NA
"756","NWREC","3011",2012,"2012-03-20~2012-05-30","on_broadcast",NA,185273.713041942,4.00223267255509e-05,38809.4350605928,8.39028272176067e-06,-90404.5894465853,1.97308654180426e-05,NA,NA
"757","NWREC","3012",2012,"2012-03-20~2012-07-03","on_broadcast",NA,-372465.848948885,8.1520416893556e-05,-139364.810904189,3.04761826092027e-05,319029.366692669,6.93349352333485e-05,NA,NA
"758","NWREC","4081",2012,"2012-03-20~2012-05-30","on_broadcast",NA,857137.189735132,0.0001863207861303,-59660.779733365,1.32102387030934e-05,27525.2012748575,5.88207568961973e-06,NA,NA
"759","NWREC","4082",2012,"2012-03-20~2012-07-03","on_broadcast",NA,298639.328943781,6.42061269254015e-05,95408.7787290853,2.05869725519858e-05,967216.328419298,0.000210401866913182,NA,NA
"760","NWREC","1012",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-881228.932729718,0.000191111099075977,-6958565.60356247,0.0015083210365639,-161827.949713956,3.67572262565586e-05,NA,NA
"761","NWREC","1012",2014,"2014-01-01~2014-10-01","on_fert_band",NA,-939519.896575051,0.000203728188654672,-7418856.32091724,0.00160789987695765,-172532.436836632,3.91839257953508e-05,NA,NA
"762","NWREC","1012",2012,"2012-04-19~2012-12-31","off_fert_band",NA,5836713.03335628,0.00126432223391912,76863.2305957019,1.58488479236694e-05,81413.5605512719,1.62492478616993e-05,NA,NA
"763","NWREC","1012",2014,"2014-01-01~2014-10-01","off_fert_band",NA,6222796.17111486,0.001347792356532,81947.5319724248,1.68951834577457e-05,86798.8555859367,1.73220176627163e-05,NA,NA
"764","NWREC","1022",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-3488947.48936051,0.000755723032584355,259763.973253392,5.55958812479086e-05,508988.658872712,0.000110634647902827,NA,NA
"765","NWREC","1022",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-3529671.88993032,0.000764527605851534,262796.045308952,5.62436026854185e-05,514929.778206165,0.000111923600086401,NA,NA
"766","NWREC","1022",2012,"2012-04-19~2012-12-31","on_fert_band",NA,9670561.74806421,0.0020943320431878,689315.084040036,0.000148281550974067,-671315.668306527,0.000146610502876429,NA,NA
"767","NWREC","1022",2015,"2015-01-01~2015-09-17","on_fert_band",NA,9783440.44167944,0.00211873211972886,697361.050934398,0.000150009109511179,-679151.531067279,0.000148318592806509,NA,NA
"768","NWREC","1101",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-467672.165231218,0.00010178124394981,-6250926618.05215,1.35452900703137,-34886676.0798728,0.00756359377651586,NA,NA
"769","NWREC","1101",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-664203.503361286,0.000144470213537177,-8877773089.43281,1.92264396952024,-49547213.232335,0.0107359073792304,NA,NA
"770","NWREC","1101",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-664203.320943285,0.000144470213536325,-8877770661.77066,1.92264396951714,-49547199.676442,0.0107359073787939,NA,NA
"771","NWREC","1101",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-473131.021475363,0.000102967049294567,-6323889949.74281,1.37030998664992,-35293887.3925918,0.0076517136457346,NA,NA
"772","NWREC","1101",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-956090.571823713,0.000207325994150333,27882.3318066363,5.61991780489628e-06,-515774.760103419,0.000112541682212841,NA,NA
"773","NWREC","1101",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1357871.50718881,0.000294282418689606,39599.4120770544,7.97701711841889e-06,-732520.401825338,0.000159743782148253,NA,NA
"774","NWREC","1101",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1357871.13560764,0.000294282418693738,39599.4020047254,7.9770171184237e-06,-732520.200121882,0.000159743782152888,NA,NA
"775","NWREC","1101",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-967250.445323292,0.000209741451683127,28207.787066029,5.68539282095582e-06,-521795.088032733,0.000113852852352286,NA,NA
"776","NWREC","2031",2012,"2012-04-19~2012-12-31","on_fert_band",NA,574285.916744255,0.000123871992946561,57749.6810754855,1.17750705579099e-05,426504.390016601,8.64078635694017e-05,NA,NA
"777","NWREC","2031",2013,"2013-01-01~2013-12-31","on_fert_band",NA,815619.887145021,0.000175826238482227,82018.0115612951,1.67137567972986e-05,605735.674879472,0.000122648948047731,NA,NA
"778","NWREC","2031",2014,"2014-01-01~2014-12-31","on_fert_band",NA,815619.665134753,0.000175826238494363,82017.9904573594,1.67137567970759e-05,605735.520014498,0.000122648948049406,NA,NA
"779","NWREC","2031",2015,"2015-01-01~2015-09-17","on_fert_band",NA,580989.215109429,0.000125315167215167,58423.7611537522,1.1912256359702e-05,431482.741727129,8.74145609027239e-05,NA,NA
"780","NWREC","2031",2012,"2012-04-19~2012-12-31","off_fert_band",NA,4526950.03455484,0.000979947676116507,182336.160397325,3.84041636390598e-05,9016500.67081467,0.00195343515547353,NA,NA
"781","NWREC","2031",2013,"2013-01-01~2013-12-31","off_fert_band",NA,6429324.42808428,0.00139095617755977,258959.857870605,5.45115927653054e-05,12805532.989078,0.00277274263027909,NA,NA
"782","NWREC","2031",2014,"2014-01-01~2014-12-31","off_fert_band",NA,6429322.67176761,0.00139095617759454,258959.789040529,5.45115927636833e-05,12805529.488023,0.00277274263031584,NA,NA
"783","NWREC","2031",2015,"2015-01-01~2015-09-17","off_fert_band",NA,4579790.42109226,0.000991364585126438,184464.465284313,3.88515924627953e-05,9121744.89737405,0.00197619370873962,NA,NA
"784","NWREC","2062",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-10148276.260656,0.00220030559439216,33966.54990621,6.85392398380824e-06,12626.1706545359,3.05911927660188e-07,NA,NA
"785","NWREC","2062",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-10266731.0218651,0.00222594031869667,34363.0229001686,6.93377582471675e-06,12773.5589183155,3.09475963522807e-07,NA,NA
"786","NWREC","2062",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-1231693.07798068,0.000267039384424206,-681086.002472122,0.000147829687057698,5514023.75799226,0.00119512475042473,NA,NA
"787","NWREC","2062",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-1246069.89489756,0.000270150534549175,-689035.911610897,0.000149551981133306,5578385.66191452,0.00120904858615107,NA,NA
"788","NWREC","2072",2012,"2012-04-19~2012-12-31","off_fert_band",NA,4628737.98361629,0.00100209011500249,-341832.500403817,7.41648579578621e-05,64187.7842706083,1.25479103313586e-05,NA,NA
"789","NWREC","2072",2014,"2014-01-01~2014-10-01","off_fert_band",NA,4934916.76644191,0.00106824776255981,-364443.816392794,7.90611965808084e-05,68433.6396709894,1.33763190909286e-05,NA,NA
"790","NWREC","2072",2012,"2012-04-19~2012-12-31","on_fert_band",NA,584230.585361507,0.000125677115384919,57744.9705797688,1.1967609211082e-05,992712.120740866,0.000211933894481258,NA,NA
"791","NWREC","2072",2014,"2014-01-01~2014-10-01","on_fert_band",NA,622875.896201396,0.000133974275762041,61564.648991286,1.27577066891866e-05,1058377.41049673,0.000225925697899789,NA,NA
"792","NWREC","3061",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-21045070.5330235,0.00456115146393229,-963810.632020454,0.00020880899192396,-18849588.6622158,0.0040850355953388,NA,NA
"793","NWREC","3061",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-21290717.0647101,0.00461429129191295,-975060.617826747,0.0002112417271602,-19069608.6470363,0.00413262842170069,NA,NA
"794","NWREC","3061",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-4325771.79542749,0.000938182258519434,-1949004.6898882,0.000422663507382397,-50899570.7004216,0.0110296416647837,NA,NA
"795","NWREC","3061",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-4376263.94225518,0.000949112578290834,-1971754.25603068,0.000427587760884643,-51493690.9781017,0.0111581428263388,NA,NA
"796","NWREC","3092",2012,"2012-04-19~2012-12-31","off_fert_band",NA,4680464.10504757,0.00101280185960957,14837999.2771171,0.0032106545784994,-661403.009091383,0.000143961513890721,NA,NA
"797","NWREC","3092",2013,"2013-01-01~2013-12-31","off_fert_band",NA,6647350.19787315,0.00143759002400226,21073418.1948607,0.00455726354457498,-939346.466220018,0.000204341682671236,NA,NA
"798","NWREC","3092",2014,"2014-01-01~2014-12-31","off_fert_band",NA,6647348.38267338,0.00143759002398455,21073412.4405472,0.00455726354457006,-939346.208204193,0.000204341682664191,NA,NA
"799","NWREC","3092",2015,"2015-01-01~2015-09-17","off_fert_band",NA,4735096.37103188,0.001024601537205,15011194.3934693,0.00324806040325278,-669123.169035783,0.000145638741698695,NA,NA
"800","NWREC","3092",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-111735.343304359,2.57614450585725e-05,196557.566228223,4.12369654940195e-05,-65646459.9553491,0.01422618025215,NA,NA
"801","NWREC","3092",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-158690.234224255,3.65662800380837e-05,279157.569997076,5.85325250431275e-05,-93233277.433576,0.0201929080357697,NA,NA
"802","NWREC","3092",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-158690.188053162,3.65662800396467e-05,279157.496089895,5.8532525042574e-05,-93233251.9366253,0.0201929080359546,NA,NA
"803","NWREC","3092",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-113039.557852083,2.60615795273892e-05,198851.869949128,4.17173979595428e-05,-66412711.8570726,0.0143919227793547,NA,NA
"804","NWREC","3102",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-1152195.19300744,0.000250058855534918,6133.5137238512,1.37999384322979e-06,-216999.383770168,4.74101795811694e-05,NA,NA
"805","NWREC","3102",2014,"2014-01-01~2014-10-01","off_fert_band",NA,-1228409.85808234,0.000266567655877199,6539.22932328012,1.47110056598553e-06,-231353.318426253,5.05401834652513e-05,NA,NA
"806","NWREC","3102",2012,"2012-04-19~2012-12-31","on_fert_band",NA,2863031.84737925,0.000619068619032241,-17464.8367984413,3.61802655114059e-06,-23524161.2684633,0.00509807319381514,NA,NA
"807","NWREC","3102",2014,"2014-01-01~2014-10-01","on_fert_band",NA,3052413.83821144,0.00065993931805162,-18620.0899679886,3.8568874298287e-06,-25080222.3445394,0.00543464624686355,NA,NA
"808","NWREC","4022",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-12517101.2159286,0.00271330702059506,27017.1701015854,5.53990207070878e-06,-20405257.4227967,0.00442246072830134,NA,NA
"809","NWREC","4022",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-12663205.8566014,0.00274491848302599,27332.5264737616,5.60444486095593e-06,-20643435.7984808,0.0044739847356281,NA,NA
"810","NWREC","4022",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-7096991.45378132,0.00153871916645404,1120468.11889277,0.000242221504475694,73671352.7539947,0.0159630136492877,NA,NA
"811","NWREC","4022",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-7179830.39185014,0.00155664605889408,1133546.67579194,0.000245043513157832,74531274.4420125,0.0161489912046068,NA,NA
"812","NWREC","4052",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-2242814.49456881,0.000486338349559516,18406.7393044682,3.72099744073315e-06,2212.64418782911,2.76884837759885e-07,NA,NA
"813","NWREC","4052",2014,"2014-01-01~2014-10-01","off_fert_band",NA,-2391170.74330091,0.000518446241510746,19624.2970697327,3.96665642232511e-06,2359.00650912397,2.95164680319612e-07,NA,NA
"814","NWREC","4052",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-28426.1474359653,7.64495141295677e-06,-1913.22522158944,5.53122129806838e-07,5456.93428222367,2.10418874843643e-06,NA,NA
"815","NWREC","4052",2014,"2014-01-01~2014-10-01","on_fert_band",NA,-30306.4584872576,8.14966849720293e-06,-2039.77969005022,5.89639064147603e-07,5817.90369701809,2.24310657183435e-06,NA,NA
"816","NWREC","4061",2012,"2012-04-19~2012-12-31","off_fert_band",NA,-2244621.87470443,0.00048634894774938,-1270646.55584483,0.000276073366743529,-8938998.15883756,0.0019371206883749,NA,NA
"817","NWREC","4061",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-3187886.35561217,0.000690332851206037,-1804614.3367094,0.000391863733403256,-12695461.3530126,0.00274958556857533,NA,NA
"818","NWREC","4061",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-3187885.48395056,0.000690332851219725,-1804613.84191537,0.000391863733397809,-12695457.8811973,0.00274958556853592,NA,NA
"819","NWREC","4061",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-2270822.00491201,0.000492015170332118,-1285478.05138491,0.000279289767534035,-9043337.74322108,0.00195968916961377,NA,NA
"820","NWREC","4061",2012,"2012-04-19~2012-12-31","on_fert_band",NA,-1549818.06045706,0.000336862204212684,190027.29983429,3.9513365446596e-05,1354056812437.13,293.413780050823,NA,NA
"821","NWREC","4061",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-2201102.9566549,0.000478148553586896,269883.06977399,5.60860147011132e-05,1923076347801.57,416.477042492202,NA,NA
"822","NWREC","4061",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-2201102.35291174,0.000478148553580076,269882.998955941,5.60860147015454e-05,1923075821929.09,416.477042496349,NA,NA
"823","NWREC","4061",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-1567908.15715663,0.000340786827102137,192245.38072398,3.99737170602823e-05,1369861908605.23,296.832205875499,NA,NA
"824","NWREC","1011",2012,"2012-05-01~2012-12-31","on_fert_band",NA,360499.980404823,7.72967875447879e-05,2040857.18366435,0.000441210218450835,-21420199.7467094,0.00463929631862903,NA,NA
"825","NWREC","1011",2014,"2014-01-01~2014-10-01","on_fert_band",NA,403171.220025524,8.64276048384973e-05,2282426.96868382,0.000493328941934354,-23955640.7601528,0.0051873212547647,NA,NA
"826","NWREC","1011",2012,"2012-05-01~2012-12-31","off_fert_band",NA,-1221391.71467683,0.000264504631523797,3094016.24682834,0.000669440253072388,920518.196977896,0.000198664076174752,NA,NA
"827","NWREC","1011",2014,"2014-01-01~2014-10-01","off_fert_band",NA,-1365963.97287584,0.000295749700568142,3460245.12500293,0.000748519045756853,1029477.01409324,0.000222131615274649,NA,NA
"828","NWREC","1102",2012,"2012-05-01~2012-12-31","off_fert_band",NA,-1645315.48430169,0.000356317783223094,-9872736.47679999,0.00213753139716881,597280.958175571,0.000128716558479102,NA,NA
"829","NWREC","1102",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-2451183.73322003,0.000530485938972826,-14708359.1485272,0.00318235688375079,889826.531415023,0.00019163322067362,NA,NA
"830","NWREC","1102",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-2451183.06339209,0.000530485938957173,-14708355.1302651,0.00318235688367046,889826.289445774,0.000191633220666503,NA,NA
"831","NWREC","1102",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-1746047.80103126,0.000378088814930117,-10477182.0257337,0.00226813465620325,633848.716144887,0.000136581145664478,NA,NA
"832","NWREC","1102",2012,"2012-05-01~2012-12-31","on_fert_band",NA,-657841.990191551,0.000143421580233244,117394.027380664,2.47109696079242e-05,4985988.94758505,0.00107072812435277,NA,NA
"833","NWREC","1102",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-980050.086625265,0.000213526058014335,174893.104015369,3.67896931645057e-05,7428104.30119132,0.00159410010166991,NA,NA
"834","NWREC","1102",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-980049.817012618,0.000213526058008948,174893.057562179,3.67896931635836e-05,7428102.2883712,0.00159410010158257,NA,NA
"835","NWREC","1102",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-698117.513443197,0.000152184644868299,124581.327741258,2.6220810899779e-05,5291249.71758147,0.00113614965847846,NA,NA
"836","NWREC","2032",2012,"2012-05-01~2012-12-31","off_fert_band",NA,-6448265.94316011,0.00139679730902847,149568.684977205,3.15705779575067e-05,-100273541.914714,0.0217146115027648,NA,NA
"837","NWREC","2032",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-9606598.08851808,0.00207955192493271,222826.766802196,4.70022785256e-05,-149387079.354536,0.0323287150240927,NA,NA
"838","NWREC","2032",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-9606595.46273318,0.00207955192490922,222826.707453896,4.70022785242827e-05,-149387038.534083,0.0323287150234394,NA,NA
"839","NWREC","2032",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-6843052.7008321,0.00148214168393639,158725.837607996,3.34995416100573e-05,-106412660.087991,0.0230413751876746,NA,NA
"840","NWREC","2032",2012,"2012-05-01~2012-12-31","on_fert_band",NA,-5232535.54443471,0.00113347720440195,255560.150355246,5.40867785044432e-05,-38289093.0950803,0.00829184608637247,NA,NA
"841","NWREC","2032",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-7795408.31629637,0.00168752093611855,380732.383934763,8.05243993768429e-05,-57042921.5858511,0.0123449009950837,NA,NA
"842","NWREC","2032",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-7795406.18551669,0.00168752093602155,380732.282259133,8.05243993814607e-05,-57042905.9983324,0.012344900994532,NA,NA
"843","NWREC","2032",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-5552890.77785465,0.00120273270977551,271206.495216715,5.73914829796488e-05,-40633293.3965535,0.00879847823421204,NA,NA
"844","NWREC","2071",2012,"2012-05-01~2012-12-31","on_fert_band",NA,131089.808334966,2.78864054201148e-05,-484205.587505839,0.000105236373102592,404269.49623826,8.58632974719072e-05,NA,NA
"845","NWREC","2071",2014,"2014-01-01~2014-10-01","on_fert_band",NA,146606.493827211,3.11805354961924e-05,-541519.464181057,0.000117667602467876,452121.59664132,9.60060486295148e-05,NA,NA
"846","NWREC","2071",2012,"2012-05-01~2012-12-31","off_fert_band",NA,-1480541.23758747,0.000321048794681396,31368.6935959077,6.41165800265381e-06,-48562.7098500492,1.09733417586523e-05,NA,NA
"847","NWREC","2071",2014,"2014-01-01~2014-10-01","off_fert_band",NA,-1655788.20074929,0.000358973241220163,35081.7071529913,7.16904624141436e-06,-54310.9224802782,1.22695868172888e-05,NA,NA
"848","NWREC","3091",2012,"2012-05-09~2012-12-31","off_fert_band",NA,-5613.87339675193,1.74055865424186e-06,163942.3419982,3.49257860515714e-05,3177123.52734121,0.000686677374189609,NA,NA
"849","NWREC","3091",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-8645.83598641194,2.6786315901394e-06,252484.985506828,5.37490153525073e-05,4893037.24342217,0.00105676169006343,NA,NA
"850","NWREC","3091",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-8645.83260418797,2.67863159019786e-06,252484.917639635,5.37490153516843e-05,4893035.90908238,0.00105676168978987,NA,NA
"851","NWREC","3091",2015,"2015-01-01~2015-09-17","off_fert_band",NA,-6158.67321697685,1.90911873279567e-06,179852.228709265,3.8308087028596e-05,3485449.42283212,0.000753176938060551,NA,NA
"852","NWREC","3091",2012,"2012-05-09~2012-12-31","on_fert_band",NA,-3080566.33234668,0.000667369631838892,37868.4468655877,7.72416620198363e-06,21800475.9265701,0.00471427516181094,NA,NA
"853","NWREC","3091",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-4744331.04578399,0.00102704805368643,58320.5914448584,1.18871004691165e-05,33574565.0750881,0.00725503064335732,NA,NA
"854","NWREC","3091",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-4744329.74896267,0.00102704805368458,58320.57643539,1.1887100468745e-05,33574555.9143888,0.00725503064372182,NA,NA
"855","NWREC","3091",2015,"2015-01-01~2015-09-17","on_fert_band",NA,-3379521.77001183,0.00073199938577401,41543.4151563086,8.47219388634033e-06,23916116.434368,0.005170817427582,NA,NA
"856","NWREC","3101",2012,"2012-05-09~2012-12-31","on_fert_band",NA,-977409.501004227,0.000211898750213406,3868006.53947806,0.000836823544379172,-1673963.24921754,0.000362851610691476,NA,NA
"857","NWREC","3101",2014,"2014-01-01~2014-10-01","on_fert_band",NA,-1130000.33223014,0.00024491048141242,4471870.46413965,0.000967192382658702,-1935298.3840985,0.000419380305752159,NA,NA
"858","NWREC","3101",2012,"2012-05-09~2012-12-31","off_fert_band",NA,-2699598.0010436,0.000584865414457893,20324595.5322524,0.00439775276088327,-51867.3001565135,1.16203287563336e-05,NA,NA
